             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             0.98462,        0.0000000000,      317.1688938226,        0.0173445994,      365.1764947888,        0.3631894187,      210.0929111437,       -0.5863769907,        0.8953398211,        3.1389948124,       -0.0011100239,        0.0045289091,       -0.0004713687,       -0.0160671034,        0.0000965629,       -0.0000289517,        0.0019444219,        0.0003461558,       -0.0003957561
             1.04615,        0.0000000000,      316.9570885349,        0.0173459286,      365.8789800093,        1.2421774018,      210.1652424302,       -0.3875765148,        0.8938456483,        3.2219019100,       -0.0009876478,        0.0044454615,       -0.0005018290,       -0.0163305653,        0.0000987642,       -0.0000359332,        0.0019439350,        0.0003587057,       -0.0004251109
             1.10769,        0.0000000000,      316.6517541078,        0.0173450923,      366.5286834931,        2.1610984907,      210.1847335496,       -0.1624545385,        0.5724453823,        2.9872458899,       -0.0008605299,        0.0043577752,       -0.0005331288,       -0.0165921085,        0.0000824911,       -0.0000599824,        0.0019434482,        0.0003720070,       -0.0004596236
             1.16923,        0.0000000000,      316.5827013573,        0.0173439911,      366.6485946158,        2.3214802031,      210.0235613123,       -0.3203461536,        0.0655728919,        2.6699009205,       -0.0008206876,        0.0043366235,       -0.0005512095,       -0.0166644935,        0.0000565183,       -0.0000886588,        0.0019362130,        0.0003743677,       -0.0004937479
             1.23077,        0.0000000000,      316.7644374052,        0.0173469335,      366.7370459766,        2.1679919033,      209.7383429210,       -0.4224061308,       -0.3817422994,        2.3393062205,       -0.0008004813,        0.0043313328,       -0.0005679185,       -0.0166909670,        0.0000342604,       -0.0001174206,        0.0019263166,        0.0003739460,       -0.0005283183
             1.29231,        0.0000000000,      317.7713592394,        0.0173662376,      367.0736293680,        1.2944631143,      209.0844669888,       -0.0307770212,       -0.4599067245,        2.0140812688,       -0.0007972133,        0.0043425203,       -0.0005884717,       -0.0166673181,        0.0000337086,       -0.0001432578,        0.0019105382,        0.0003701170,       -0.0005649478
             1.35385,        0.0000000000,      318.3819362054,        0.0173800522,      367.0167489907,        0.5002902396,      208.4061607413,        0.3132382989,       -0.3562358399,        1.6472324737,       -0.0008002838,        0.0043582004,       -0.0006089123,       -0.0166428683,        0.0000417266,       -0.0001682771,        0.0018936329,        0.0003659958,       -0.0006013625
             1.41538,        0.0000000000,      318.6687080304,        0.0173893753,      366.6379437115,       -0.2289550691,      207.7078660541,        0.6182968821,       -0.1037906109,        1.2463278069,       -0.0008085404,        0.0043775564,       -0.0006292609,       -0.0166177633,        0.0000567562,       -0.0001926272,        0.0018758055,        0.0003616357,       -0.0006376017
             1.47692,        0.0000000000,      317.9181383903,        0.0173737578,      365.9055314287,       -0.1080278096,      207.2693718387,        0.4369468523,        0.1606736275,        0.9867835519,       -0.0008116192,        0.0043944529,       -0.0006484551,       -0.0166049099,        0.0000709877,       -0.0002099793,        0.0018604211,        0.0003605814,       -0.0006768535
             1.53846,        0.0000000000,      317.1245280187,        0.0173562143,      365.1593090845,        0.0476472805,      206.8066888359,        0.2849011560,        0.3660210701,        0.7373962595,       -0.0008132987,        0.0044112474,       -0.0006689633,       -0.0165891548,        0.0000821967,       -0.0002269188,        0.0018447514,        0.0003595691,       -0.0007168379
             1.60000,        0.0000000000,      316.5443968625,        0.0173412061,      364.4895255576,        0.0241750066,      206.1848393142,        0.3829046646,        0.3900117885,        0.4713597177,       -0.0008125060,        0.0044285554,       -0.0006937978,       -0.0165606103,        0.0000846042,       -0.0002449526,        0.0018274119,        0.0003575808,       -0.0007580157
             1.66154,        0.0000000000,      315.8748135727,        0.0173272390,      363.7410399452,        0.0249460551,      205.5182920891,        0.4244777888,        0.4421630944,        0.1786108524,       -0.0008123821,        0.0044497786,       -0.0007223866,       -0.0165350505,        0.0000882733,       -0.0002628123,        0.0018093712,        0.0003554437,       -0.0008010866
             1.72308,        0.0000000000,      315.1460899083,        0.0173139658,      362.9400862758,        0.0418793185,      204.8219463950,        0.4284306567,        0.5130881251,       -0.1319462286,       -0.0008127041,        0.0044736120,       -0.0007534782,       -0.0165114806,        0.0000927834,       -0.0002805559,        0.0017908630,        0.0003532075,       -0.0008454196
             1.78462,        0.0000000000,      314.4002627818,        0.0173000605,      362.1131407500,        0.0476573591,      204.0289077108,        0.4725897729,        0.5559499060,       -0.4943783806,       -0.0008115694,        0.0044943876,       -0.0007836541,       -0.0164916306,        0.0000960917,       -0.0002999644,        0.0017712123,        0.0003503731,       -0.0008927907
             1.84615,        0.0000000000,      313.6148889214,        0.0172838218,      361.2348823738,        0.0496879940,      203.2044505866,        0.5126563807,        0.5976288268,       -0.8810674379,       -0.0008101801,        0.0045150383,       -0.0008144024,       -0.0164684330,        0.0000991595,       -0.0003195913,        0.0017507825,        0.0003472760,       -0.0009412031
             1.90769,        0.0000000000,      312.7376350755,        0.0172622160,      360.2400859962,        0.0443446223,      202.3185583471,        0.5382361930,        0.6399941047,       -1.3179853184,       -0.0008083755,        0.0045357727,       -0.0008465987,       -0.0164369671,        0.0001018134,       -0.0003395237,        0.0017286750,        0.0003436395,       -0.0009916721
             1.96923,        0.0000000000,      311.7917171433,        0.0172433387,      359.1656233407,        0.0408164562,      201.3731630805,        0.5704059539,        0.6847169797,       -1.8066235481,       -0.0008068376,        0.0045622585,       -0.0008849831,       -0.0164072375,        0.0001032047,       -0.0003587129,        0.0017056001,        0.0003393870,       -0.0010443282
             2.03077,        0.0000000000,      310.8105388335,        0.0172259306,      358.0482634586,        0.0382657085,      200.3957277222,        0.6061241487,        0.7307093300,       -2.3231111966,       -0.0008054433,        0.0045918413,       -0.0009266995,       -0.0163784427,        0.0001039162,       -0.0003775019,        0.0016820042,        0.0003348028,       -0.0010981620
             2.09231,        0.0000000000,      309.7096972736,        0.0172045558,      356.7876932903,        0.0345764075,      199.3036377088,        0.6591149762,        0.7775796793,       -2.9378518723,       -0.0008031586,        0.0046241490,       -0.0009733578,       -0.0163438705,        0.0001082179,       -0.0004008828,        0.0016561334,        0.0003293295,       -0.0011570091
             2.15385,        0.0000000000,      308.5655843450,        0.0171782260,      355.4733005729,        0.0328409692,      198.1685200076,        0.7138413171,        0.8247102473,       -3.6018461226,       -0.0008009023,        0.0046550827,       -0.0010190995,       -0.0163020320,        0.0001124383,       -0.0004254193,        0.0016292579,        0.0003235107,       -0.0012174785
             2.21538,        0.0000000000,      307.3388407346,        0.0171426938,      354.0589516929,        0.0347341328,      196.9534937432,        0.7717907545,        0.8723240785,       -4.3573112973,       -0.0007986984,        0.0046834646,       -0.0010631392,       -0.0162466990,        0.0001165078,       -0.0004521019,        0.0016005165,        0.0003170501,       -0.0012809607
             2.27692,        0.0000000000,      306.0109002352,        0.0171025808,      352.5154086366,        0.0375421047,      195.6660742926,        0.8376028222,        0.9161636634,       -5.2155830830,       -0.0007974090,        0.0047144376,       -0.0011098830,       -0.0161809704,        0.0001176341,       -0.0004825480,        0.0015699981,        0.0003096724,       -0.0013471852
             2.33846,        0.0000000000,      304.6365858440,        0.0170604734,      350.9048904681,        0.0401275329,      194.3431612810,        0.9063026777,        0.9586218875,       -6.1255067040,       -0.0007964961,        0.0047476301,       -0.0011589957,       -0.0161093485,        0.0001175814,       -0.0005147454,        0.0015385146,        0.0003018181,       -0.0014148897
             2.40000,        0.0000000000,      303.1032400316,        0.0170177710,      349.0738548897,        0.0310354790,      192.9353579820,        0.9658462272,        1.0055674032,       -7.1796756492,       -0.0007952883,        0.0048018950,       -0.0012310994,       -0.0160104030,        0.0001190943,       -0.0005495711,        0.0015031632,        0.0002923738,       -0.0014883834
             2.46154,        0.0000000000,      301.5010158359,        0.0169738127,      347.1400022321,        0.0195440914,      191.4734085340,        1.0324397910,        1.0586070866,       -8.2998248802,       -0.0007937074,        0.0048602272,       -0.0013084595,       -0.0159053906,        0.0001194425,       -0.0005829204,        0.0014665729,        0.0002822379,       -0.0015651461
             2.52308,        0.0000000000,      299.7923315020,        0.0169279707,      345.0519239557,        0.0044537037,      189.9302398624,        1.1096083763,        1.1207880217,       -9.5189445401,       -0.0007915667,        0.0049246603,       -0.0013937043,       -0.0157912781,        0.0001180438,       -0.0006140549,        0.0014281241,        0.0002710648,       -0.0016468121
             2.58462,        0.0000000000,      297.9188206969,        0.0168721623,      342.7352914338,       -0.0060559645,      188.2611060640,        1.2152532696,        1.1916522442,      -10.9196821048,       -0.0007903165,        0.0049796877,       -0.0014704449,       -0.0156740606,        0.0001199821,       -0.0006487135,        0.0013877668,        0.0002584478,       -0.0017348385
             2.64615,        0.0000000000,      295.9792677432,        0.0168124841,      340.3055250159,       -0.0140942455,      186.5338928546,        1.3305640841,        1.2652510078,      -12.4091142976,       -0.0007895272,        0.0050331309,       -0.0015460044,       -0.0155526795,        0.0001231653,       -0.0006853406,        0.0013462985,        0.0002450827,       -0.0018257184
             2.70769,        0.0000000000,      293.8089006079,        0.0167478773,      337.5432162706,       -0.0136322001,      184.6618603265,        1.4474392658,        1.3374107795,      -14.1519444276,       -0.0007902150,        0.0051005332,       -0.0016364465,       -0.0154031413,        0.0001275416,       -0.0007291119,        0.0013005552,        0.0002293162,       -0.0019231999
             2.76923,        0.0000000000,      291.5285659715,        0.0166828140,      334.5816100576,       -0.0144824590,      182.7203658471,        1.5704571927,        1.4103316158,      -16.0347015809,       -0.0007911524,        0.0051796922,       -0.0017397786,       -0.0152362406,        0.0001297740,       -0.0007732476,        0.0012526287,        0.0002121566,       -0.0020255152
             2.83077,        0.0000000000,      289.1166921049,        0.0166171929,      331.3764180508,       -0.0169366453,      180.6939734271,        1.7009829194,        1.4841826420,      -18.0884806516,       -0.0007923947,        0.0052732204,       -0.0018588651,       -0.0150481190,        0.0001293859,       -0.0008178287,        0.0012020337,        0.0001932944,       -0.0021337387
             2.89231,        0.0000000000,      286.4728661999,        0.0165389132,      327.7209340775,       -0.0593914957,      178.4898346048,        1.8626761057,        1.5885440100,      -20.4440656172,       -0.0007948059,        0.0053679182,       -0.0019813731,       -0.0148284084,        0.0001336039,       -0.0008692829,        0.0011477187,        0.0001718319,       -0.0022519114
             2.95385,        0.0000000000,      283.7559525585,        0.0164569751,      323.8186236093,       -0.1386644076,      176.1767411753,        2.0378192589,        1.7157731477,      -22.9446056402,       -0.0007978052,        0.0054678454,       -0.0021105328,       -0.0145898275,        0.0001410420,       -0.0009242606,        0.0010914124,        0.0001491460,       -0.0023746145
             3.01538,        0.0000000000,      280.7144297717,        0.0163722394,      319.1555432898,       -0.3699053946,      173.4980457083,        2.2450249895,        1.9293633297,      -25.8389993038,       -0.0008024813,        0.0055957492,       -0.0022725381,       -0.0142890654,        0.0001602029,       -0.0009894671,        0.0010290919,        0.0001232112,       -0.0025088960
             3.07692,        0.0000000000,      276.1509713852,        0.0162625448,      312.6281518911,       -0.4659364377,      170.4931809214,        2.3757938228,        2.2098076979,      -28.8625310572,       -0.0008075326,        0.0057444440,       -0.0024654831,       -0.0139447916,        0.0001853733,       -0.0010493169,        0.0009624197,        0.0000957849,       -0.0026527099
             3.13846,        0.0000000000,      270.1106988926,        0.0161278913,      304.2364494133,       -0.4267575371,      167.1621468148,        2.4301257589,        2.5571062522,      -32.0152009005,       -0.0008129592,        0.0059139297,       -0.0026893677,       -0.0135570060,        0.0002165531,       -0.0011038099,        0.0008913957,        0.0000668673,       -0.0028060561
             3.20000,        0.0000000000,      261.8373757533,        0.0160036063,      292.2741472997,       -0.9283657036,      162.4196618590,        2.6114560716,        3.4611532429,      -35.3372981683,       -0.0008185709,        0.0061023899,       -0.0029603211,       -0.0133011163,        0.0002807372,       -0.0011458975,        0.0008166316,        0.0000362699,       -0.0029808348
             3.26154,        0.8307352211,      253.3121094948,        0.0158849379,      278.7870573662,       -2.2175282257,      156.8520635142,        2.8431531943,        4.5572920061,      -38.7859085004,       -0.0008250377,        0.0063000975,       -0.0032557323,       -0.0130499544,        0.0003588925,       -0.0011863277,        0.0007398768,        0.0000059964,       -0.0031657199
             3.32308,        4.9844113263,      244.7602464881,        0.0157814169,      261.7212394251,       -6.2751761227,      148.9803298598,        3.1866716441,        6.0287989633,      -42.6209752609,       -0.0008347943,        0.0065214015,       -0.0036157492,       -0.0127246003,        0.0004696353,       -0.0012288847,        0.0006577991,       -0.0000217954,       -0.0033759017
             3.38462,       10.2181077798,      236.3311514076,        0.0156706531,      242.8747363679,      -11.4710230705,      139.4113183900,        3.6599466435,        7.4092630183,      -46.7852305019,       -0.0008469425,        0.0067686159,       -0.0040229218,       -0.0122040860,        0.0005941785,       -0.0012558149,        0.0005709391,       -0.0000511093,       -0.0036096838
             3.44615,       16.3354572455,      228.2261828407,        0.0155539634,      222.5713091248,      -17.5981237870,      128.4536250713,        4.2393860925,        8.7152374259,      -51.2188217725,       -0.0008610473,        0.0070370297,       -0.0044686764,       -0.0115238952,        0.0007300128,       -0.0012699595,        0.0004801663,       -0.0000816686,       -0.0038627752
             3.50769,       23.8796588724,      219.3977228715,        0.0154436754,      198.2752235319,      -25.3095378174,      115.1309502774,        5.0513712509,       10.0214798601,      -56.1076298512,       -0.0008763022,        0.0073212311,       -0.0049697352,       -0.0107175347,        0.0008759093,       -0.0012476256,        0.0003877134,       -0.0001195199,       -0.0041590759
             3.56923,       32.2155324474,      210.8771936903,        0.0153451036,      172.0103359414,      -33.8083282548,      100.9722982907,        5.9794036102,       11.3905381753,      -61.0626089323,       -0.0008921728,        0.0076141696,       -0.0054973090,       -0.0098899819,        0.0010349976,       -0.0012045918,        0.0002954848,       -0.0001614299,       -0.0044741086
             3.63077,       42.4508044792,      202.0995743151,        0.0152795468,      141.1699284742,      -44.1411434750,       85.0940418842,        7.1780623356,       12.9479547918,      -66.0643620851,       -0.0009095071,        0.0079280568,       -0.0060859931,       -0.0090409094,        0.0012303073,       -0.0011116175,        0.0002044887,       -0.0002130853,       -0.0048309344
             3.69231,       54.6528265693,      193.9494156381,        0.0152817452,      108.2690311019,      -56.4772199658,       68.0355884971,        7.8546479446,       14.7843614474,      -69.8660838213,       -0.0009289237,        0.0082755711,       -0.0067330733,       -0.0079575375,        0.0015036561,       -0.0008974427,        0.0001187279,       -0.0002748198,       -0.0052274719
             3.75385,       68.1660153649,      186.7890588321,        0.0153291137,       73.9944737929,      -70.1488039702,       50.1903371229,        8.1831848095,       16.8067614625,      -72.8677846132,       -0.0009497285,        0.0086455034,       -0.0074190843,       -0.0067179662,        0.0018290311,       -0.0006024675,        0.0000364571,       -0.0003432739,       -0.0056504838
             3.81538,       85.2670252251,      176.5814660274,        0.0154770093,       40.4641311376,      -86.7545399593,       31.0730366282,        9.0544553055,       18.7472631550,      -70.2439194675,       -0.0009699876,        0.0089969878,       -0.0081049204,       -0.0053911135,        0.0022784992,        0.0000206343,       -0.0000001327,       -0.0004301191,       -0.0061464370
             3.87692,      103.6597317782,      165.4013082138,        0.0151713763,       12.7421027926,     -103.0683242365,       14.0065448551,        9.6164594100,       19.0589396093,      -64.3696226225,       -0.0009892812,        0.0089173187,       -0.0083188310,       -0.0043809599,        0.0025604532,        0.0004314868,       -0.0000113219,       -0.0005240860,       -0.0066616952
             3.93846,      124.6257876772,      151.7798762791,        0.0137951647,       -1.5185869438,     -118.3405533985,        1.8814899907,        9.3901904361,       15.5800815298,      -51.6018441201,       -0.0010063892,        0.0078338903,       -0.0074316035,       -0.0041204894,        0.0024363011,        0.0003067946,        0.0000311472,       -0.0006324114,       -0.0072130407
             4.00000,      143.2828685876,      157.2828207825,        0.0117353211,        9.4902679068,     -135.4317040664,       -3.1934636697,        7.8046285441,       11.5909084852,      -40.1123336795,       -0.0010243897,        0.0055739911,       -0.0052108343,       -0.0039882034,        0.0021404793,       -0.0004474270,        0.0000192918,       -0.0007437381,       -0.0075631526
