             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             0.53846,        0.0000000000,      317.4552263959,        0.0173984137,      367.0745353710,        1.7346261987,      210.2609530657,       -0.2348863535,       -0.5176054858,        1.0587092425,       -0.0008113140,        0.0043659219,       -0.0005894898,       -0.0167352440,        0.0000020843,       -0.0000578323,        0.0018950627,        0.0004532398,       -0.0002940114
             0.59231,        0.0000000000,      318.4111024409,        0.0174181553,      367.4367739498,        0.9580092597,      209.7050590467,        0.0458158922,       -0.6676951615,        1.1002407012,       -0.0008097244,        0.0043729929,       -0.0006031188,       -0.0167191752,       -0.0000024464,       -0.0000670081,        0.0018862835,        0.0004497891,       -0.0003262922
             0.64615,        0.0000000000,      319.4878181362,        0.0174391310,      367.8769325571,        0.1014912321,      208.9678101616,        0.3681291019,       -0.4935255693,        1.0514876744,       -0.0008055013,        0.0043800913,       -0.0006203473,       -0.0166999797,        0.0000077856,       -0.0000771840,        0.0018762181,        0.0004458502,       -0.0003582224
             0.70000,        0.0000000000,      320.3683515602,        0.0174554551,      368.2692545694,       -0.5755264927,      208.2812531539,        0.5993538964,       -0.2909908457,        0.9407840556,       -0.0007999903,        0.0043871258,       -0.0006378659,       -0.0166833276,        0.0000193426,       -0.0000898334,        0.0018665732,        0.0004425911,       -0.0003907934
             0.75385,        0.0000000000,      320.5156467062,        0.0174545409,      368.4842997884,       -0.5873372127,      207.7825542799,        0.4930157405,        0.0166617173,        0.6004988314,       -0.0007897069,        0.0043939230,       -0.0006564594,       -0.0166761011,        0.0000358099,       -0.0001116490,        0.0018584870,        0.0004418518,       -0.0004257390
             0.80769,        0.0000000000,      320.2833625384,        0.0174480239,      368.3048581810,       -0.5294873985,      207.3726794223,        0.4047854673,        0.2402587405,        0.2174030105,       -0.0007858626,        0.0044034027,       -0.0006725050,       -0.0166670997,        0.0000485024,       -0.0001358784,        0.0018497246,        0.0004411055,       -0.0004610998
             0.86154,        0.0000000000,      319.4438064440,        0.0174325838,      367.4971597757,       -0.3606967337,      207.1042650352,        0.3453936741,        0.3299895337,       -0.2338726496,       -0.0007922730,        0.0044171548,       -0.0006844925,       -0.0166552718,        0.0000551832,       -0.0001639520,        0.0018398855,        0.0004403481,       -0.0004971217
             0.91538,        0.0000000000,      318.5356607634,        0.0174167235,      366.6157423975,       -0.1836793905,      206.8188874801,        0.2914656463,        0.3803848446,       -0.5233128431,       -0.0008003374,        0.0044325258,       -0.0006968673,       -0.0166433905,        0.0000590577,       -0.0001843683,        0.0018288782,        0.0004393737,       -0.0005339418
             0.96923,        0.0000000000,      317.5724874260,        0.0174005315,      365.6761506220,       -0.0001700680,      206.5201236551,        0.2418492800,        0.3997390560,       -0.6850426204,       -0.0008097069,        0.0044491746,       -0.0007095479,       -0.0166314671,        0.0000607176,       -0.0001987419,        0.0018169489,        0.0004382279,       -0.0005713918
             1.02308,        0.0000000000,      316.9712007884,        0.0173924917,      365.0369427684,        0.0414910953,      206.0285653266,        0.2945401689,        0.4060696025,       -0.8119727355,       -0.0008139197,        0.0044658710,       -0.0007276083,       -0.0166199787,        0.0000613138,       -0.0002095457,        0.0018041597,        0.0004363899,       -0.0006095263
             1.07692,        0.0000000000,      316.5025888961,        0.0173874344,      364.5076314715,        0.0312565906,      205.4664724238,        0.3846605414,        0.4076353935,       -0.9261712667,       -0.0008162457,        0.0044825849,       -0.0007476370,       -0.0166086496,        0.0000615209,       -0.0002190435,        0.0017910559,        0.0004342987,       -0.0006479113
             1.13077,        0.0000000000,      315.9438328247,        0.0173797284,      363.8931450250,        0.0383496173,      204.8319474335,        0.4037345859,        0.4454288584,       -1.1290209421,       -0.0008162478,        0.0044999946,       -0.0007714037,       -0.0165978044,        0.0000675853,       -0.0002336741,        0.0017772586,        0.0004320481,       -0.0006889114
             1.18462,        0.0000000000,      315.3715445366,        0.0173710981,      363.2633391932,        0.0464977174,      204.1867738745,        0.4164085116,        0.4861826949,       -1.3468284717,       -0.0008159450,        0.0045173348,       -0.0007955334,       -0.0165859404,        0.0000740904,       -0.0002489499,        0.0017632336,        0.0004297331,       -0.0007303591
             1.23846,        0.0000000000,      314.7441195981,        0.0173548765,      362.5582973469,        0.0457766447,      203.5055181627,        0.4411241775,        0.5172411005,       -1.6313709252,       -0.0008149149,        0.0045330071,       -0.0008193382,       -0.0165615364,        0.0000785816,       -0.0002655014,        0.0017473884,        0.0004268566,       -0.0007738514
             1.29231,        0.0000000000,      314.0948506731,        0.0173379258,      361.8273365778,        0.0457118937,      202.8083960909,        0.4653626749,        0.5502639545,       -1.9304936152,       -0.0008139715,        0.0045492692,       -0.0008438567,       -0.0165356694,        0.0000819518,       -0.0002821202,        0.0017312277,        0.0004238259,       -0.0008178481
             1.34615,        0.0000000000,      313.3788135180,        0.0173188086,      361.0193543285,        0.0475974888,      202.0641250485,        0.4881832039,        0.5891244243,       -2.2729433907,       -0.0008132854,        0.0045672836,       -0.0008704958,       -0.0165054550,        0.0000819908,       -0.0002989389,        0.0017141296,        0.0004203369,       -0.0008633441
             1.40000,        0.0000000000,      312.6348615824,        0.0173015638,      360.1769431830,        0.0486718834,      201.2871304421,        0.5141750256,        0.6281149392,       -2.6425476799,       -0.0008127589,        0.0045886165,       -0.0009006417,       -0.0164764452,        0.0000818540,       -0.0003155903,        0.0016963333,        0.0004165487,       -0.0009101756
             1.45385,        0.0000000000,      311.8530238884,        0.0172868522,      359.2879517661,        0.0486487715,      200.4658627786,        0.5444574197,        0.6672813973,       -3.0488904288,       -0.0008124483,        0.0046144391,       -0.0009355323,       -0.0164490650,        0.0000814794,       -0.0003320153,        0.0016775926,        0.0004123557,       -0.0009588140
             1.50769,        0.0000000000,      311.0111356767,        0.0172713295,      358.3230246770,        0.0450970886,      199.5851482526,        0.5847906310,        0.7070696232,       -3.5067231758,       -0.0008109200,        0.0046380004,       -0.0009700907,       -0.0164264119,        0.0000829696,       -0.0003493703,        0.0016581297,        0.0004076671,       -0.0010096608
             1.56154,        0.0000000000,      310.1302671284,        0.0172552621,      357.3070960169,        0.0391754701,      198.6645067294,        0.6318743913,        0.7472754544,       -3.9991387573,       -0.0008085738,        0.0046600429,       -0.0010044259,       -0.0164069339,        0.0000857124,       -0.0003673498,        0.0016381818,        0.0004026456,       -0.0010619910
             1.61538,        0.0000000000,      309.1744390153,        0.0172320579,      356.2038650339,        0.0386525524,      197.6796442963,        0.6799134001,        0.7869315667,       -4.5758326562,       -0.0008056634,        0.0046826619,       -0.0010406501,       -0.0163743163,        0.0000909087,       -0.0003901282,        0.0016161652,        0.0003968811,       -0.0011169715
             1.66923,        0.0000000000,      308.1995862699,        0.0172067390,      355.0747666958,        0.0397292498,      196.6757534454,        0.7282354456,        0.8264247992,       -5.1774979084,       -0.0008025858,        0.0047054517,       -0.0010774341,       -0.0163378055,        0.0000968321,       -0.0004143286,        0.0015935356,        0.0003908966,       -0.0011727373
             1.72308,        0.0000000000,      307.1045198427,        0.0171754590,      353.7915199815,        0.0371174584,      195.5846138012,        0.7764167177,        0.8650597213,       -5.8855688151,       -0.0008021506,        0.0047318641,       -0.0011164530,       -0.0162861855,        0.0000995426,       -0.0004425851,        0.0015686818,        0.0003838162,       -0.0012318765
             1.77692,        0.0000000000,      305.9992153759,        0.0171434099,      352.4883831541,        0.0340297329,      194.4822162481,        0.8245798254,        0.9035838936,       -6.6073694837,       -0.0008020564,        0.0047587438,       -0.0011557603,       -0.0162326160,        0.0001018387,       -0.0004713650,        0.0015435412,        0.0003765944,       -0.0012914511
             1.83077,        0.0000000000,      304.7515917456,        0.0171108854,      350.9961396016,        0.0237395678,      193.2816739789,        0.8751773386,        0.9551705427,       -7.4485811633,       -0.0008004720,        0.0048083554,       -0.0012207973,       -0.0161510946,        0.0001015392,       -0.0004992454,        0.0015150196,        0.0003679577,       -0.0013551483
             1.88462,        0.0000000000,      303.4929553158,        0.0170774989,      349.4810288230,        0.0139294210,      192.0677424900,        0.9279654401,        1.0075040349,       -8.3048917418,       -0.0007986873,        0.0048578223,       -0.0012860732,       -0.0160685855,        0.0001013882,       -0.0005268690,        0.0014862257,        0.0003591535,       -0.0014198233
             1.93846,        0.0000000000,      302.0964666537,        0.0170374321,      347.7886970430,        0.0078394161,      190.7500445491,        0.9977306019,        1.0656255608,       -9.2782187873,       -0.0007953495,        0.0049061685,       -0.0013532011,       -0.0159784214,        0.0001023871,       -0.0005525031,        0.0014553214,        0.0003490507,       -0.0014920762
             1.99231,        0.0000000000,      300.6627639244,        0.0169946559,      346.0353605519,        0.0018518741,      189.3986901481,        1.0715957934,        1.1241267666,      -10.2982633295,       -0.0007926783,        0.0049511547,       -0.0014167866,       -0.0158884108,        0.0001041889,       -0.0005797902,        0.0014239232,        0.0003385284,       -0.0015654794
             2.04615,        0.0000000000,      299.0807734771,        0.0169427355,      344.0761331609,       -0.0037898558,      187.9337451941,        1.1592985854,        1.1839093924,      -11.4759794234,       -0.0007922570,        0.0049848010,       -0.0014684165,       -0.0157989183,        0.0001087001,       -0.0006126560,        0.0013908581,        0.0003265908,       -0.0016427650
             2.10000,        0.0000000000,      297.4211104989,        0.0168917359,      342.0011061690,       -0.0045220468,      186.4169182325,        1.2485582269,        1.2421303920,      -12.7330316572,       -0.0007923093,        0.0050293547,       -0.0015313136,       -0.0156972423,        0.0001118635,       -0.0006470518,        0.0013560906,        0.0003137792,       -0.0017223185
             2.15385,        0.0000000000,      295.6421610082,        0.0168421074,      339.7536664382,        0.0020555201,      184.8228447263,        1.3401358444,        1.2980263037,      -14.1082065884,       -0.0007930669,        0.0050901482,       -0.0016109861,       -0.0155774263,        0.0001130202,       -0.0006837257,        0.0013187885,        0.0002996666,       -0.0018052488
             2.20769,        0.0000000000,      293.7426933121,        0.0167902820,      337.3034819111,        0.0006023778,      183.1543316366,        1.4460754242,        1.3540485839,      -15.6285564032,       -0.0007934660,        0.0051584838,       -0.0017000197,       -0.0154436479,        0.0001128169,       -0.0007203849,        0.0012794589,        0.0002841207,       -0.0018935964
             2.26154,        0.0000000000,      291.7672710299,        0.0167368328,      334.7034425346,       -0.0067865060,      181.4307979852,        1.5626303674,        1.4101642669,      -17.2562093930,       -0.0007936002,        0.0052323941,       -0.0017959724,       -0.0152995494,        0.0001116084,       -0.0007570333,        0.0012386308,        0.0002675154,       -0.0019859480
             2.31538,        0.0000000000,      289.6053492264,        0.0166732200,      331.7919328348,       -0.0160302771,      179.6144698612,        1.6922640199,        1.4722254762,      -19.1080618831,       -0.0007941671,        0.0053053885,       -0.0018926561,       -0.0151360215,        0.0001134489,       -0.0008001417,        0.0011949706,        0.0002486830,       -0.0020851508
             2.36923,        0.0000000000,      287.4138415012,        0.0166061871,      328.7756085394,       -0.0258982465,      177.7669149576,        1.8262988609,        1.5362874474,      -21.0353609831,       -0.0007948797,        0.0053780747,       -0.0019895857,       -0.0149659553,        0.0001163154,       -0.0008454240,        0.0011503573,        0.0002291010,       -0.0021866592
             2.42308,        0.0000000000,      284.9644984605,        0.0165382804,      325.2862797404,       -0.0609647149,      175.7507167673,        1.9691827141,        1.6347409456,      -23.2693253252,       -0.0007977293,        0.0054769025,       -0.0021139346,       -0.0147464666,        0.0001268922,       -0.0008992135,        0.0011004825,        0.0002063236,       -0.0022977897
             2.47692,        0.0000000000,      282.4794880982,        0.0164703367,      321.6407096025,       -0.1155015396,      173.6818885292,        2.1111485719,        1.7446300763,      -25.5601035707,       -0.0008008985,        0.0055817520,       -0.0022451547,       -0.0145166068,        0.0001387572,       -0.0009530678,        0.0010495435,        0.0001829269,       -0.0024111210
             2.53077,        0.0000000000,      279.3621524172,        0.0164027500,      316.8863627830,       -0.3357378937,      171.2471630539,        2.2371146352,        1.9358594341,      -28.1442162712,       -0.0008053825,        0.0057228826,       -0.0024197404,       -0.0142278512,        0.0001566546,       -0.0010006017,        0.0009927170,        0.0001562130,       -0.0025376571
             2.58462,        0.0000000000,      275.3831881317,        0.0163255027,      311.0336906697,       -0.4869532843,      168.6752774026,        2.3544196168,        2.1457697699,      -30.7788487181,       -0.0008097903,        0.0058654986,       -0.0026018607,       -0.0139626010,        0.0001776547,       -0.0010469742,        0.0009346256,        0.0001288551,       -0.0026692060
             2.63846,        0.0000000000,      268.9263674300,        0.0162218498,      302.1789294198,       -0.4495113745,      165.7284872701,        2.4480509751,        2.4067414457,      -33.5515684723,       -0.0008139897,        0.0060121750,       -0.0028045755,       -0.0137615985,        0.0002071353,       -0.0010901719,        0.0008730767,        0.0000997367,       -0.0028144570
             2.69231,        0.0000000000,      261.7632857029,        0.0161164365,      292.1519171802,       -0.4610162881,      162.1812429419,        2.5890916533,        2.9607956922,      -36.4691828036,       -0.0008192135,        0.0061773806,       -0.0030341229,       -0.0135540761,        0.0002536693,       -0.0011335790,        0.0008091766,        0.0000690834,       -0.0029692033
             2.74615,        0.0000000000,      253.7277918456,        0.0160087926,      280.6394208932,       -0.5345469336,      157.8730991674,        2.7902097289,        3.8862460708,      -39.5704084814,       -0.0008257356,        0.0063660665,       -0.0032976727,       -0.0133382917,        0.0003218135,       -0.0011772513,        0.0007422967,        0.0000364848,       -0.0031359820
             2.80000,        1.9560034231,      246.0783797446,        0.0158981816,      266.8992361676,       -2.7661651117,      151.8604371143,        3.0257318220,        5.1666835511,      -42.8783159594,       -0.0008350758,        0.0065675751,       -0.0036024122,       -0.0129756476,        0.0004168788,       -0.0012128154,        0.0006709710,        0.0000060496,       -0.0033207993
             2.85385,        5.1401950420,      238.8626352313,        0.0157857075,      251.7602703295,       -6.3528615078,      144.7774961420,        3.2828564377,        6.6700199093,      -46.3160003816,       -0.0008461854,        0.0067771352,       -0.0039330149,       -0.0125207894,        0.0005288482,       -0.0012432881,        0.0005968537,       -0.0000230272,       -0.0035169431
             2.90769,       10.5427675247,      231.4154033336,        0.0156842209,      233.6463050949,      -11.8458674918,      135.3403319806,        3.7589860206,        7.9630095774,      -50.0777601209,       -0.0008582465,        0.0070090809,       -0.0043221016,       -0.0119434313,        0.0006522916,       -0.0012434977,        0.0005192001,       -0.0000525427,       -0.0037420554
             2.96154,       16.5439507167,      224.3311625249,        0.0155856991,      214.7295622455,      -17.8532744756,      125.2679012443,        4.2942121819,        9.1992390275,      -53.9269687553,       -0.0008705642,        0.0072470672,       -0.0047269696,       -0.0113330178,        0.0007788313,       -0.0012355410,        0.0004405922,       -0.0000821765,       -0.0039749846
             3.01538,       23.8565355319,      215.9651175645,        0.0155018143,      191.2213019382,      -25.3230862607,      112.9198775879,        5.1147140770,       10.3809563368,      -58.2303107136,       -0.0008836061,        0.0075020713,       -0.0051907822,       -0.0107376789,        0.0009117482,       -0.0012186527,        0.0003623342,       -0.0001186227,       -0.0042494042
             3.06923,       31.5268028908,      208.2813574261,        0.0154231861,      166.9078066699,      -33.1373175308,      100.2250074036,        5.9707936209,       11.5926219518,      -62.5724313587,       -0.0008972874,        0.0077622307,       -0.0056667735,       -0.0101115854,        0.0010522323,       -0.0011910523,        0.0002837037,       -0.0001569185,       -0.0045322331
             3.12308,       41.1633019918,      200.6485860653,        0.0153746809,      138.6012886740,      -42.7920820598,       85.8889454458,        6.9815047339,       13.0123682582,      -67.0452315610,       -0.0009149120,        0.0080512278,       -0.0062059336,       -0.0092826264,        0.0012399641,       -0.0010965418,        0.0002025723,       -0.0002053740,       -0.0048584706
             3.17692,       51.6496724402,      194.1845265744,        0.0153704950,      110.0195931161,      -53.3410564153,       70.9936905213,        7.7447870140,       14.5242456143,      -70.8528944586,       -0.0009339936,        0.0083577689,       -0.0067700319,       -0.0083307079,        0.0014648382,       -0.0009378056,        0.0001258173,       -0.0002580890,       -0.0052024862
             3.23077,       64.0531945326,      188.2272526988,        0.0154662854,       80.8171481745,      -65.9072017747,       54.8370002998,        7.9499158802,       16.2439534781,      -73.1601313433,       -0.0009563621,        0.0087038859,       -0.0073903858,       -0.0071014157,        0.0017734987,       -0.0006341882,        0.0000589349,       -0.0003204129,       -0.0055866058
             3.28462,       78.0391873577,      181.0567371951,        0.0155713784,       51.5620677870,      -79.7075130150,       38.3366997316,        8.5000937279,       17.8525975038,      -72.8883093219,       -0.0009763902,        0.0090161749,       -0.0079876006,       -0.0059153450,        0.0021263226,       -0.0002072460,        0.0000129242,       -0.0003909190,       -0.0060031827
             3.33846,       93.7370723135,      172.1490198119,        0.0156865347,       22.2500471960,      -94.8429256359,       21.4646868552,        9.4235401764,       19.3410944037,      -69.8265016440,       -0.0009938867,        0.0092918693,       -0.0085597836,       -0.0047760305,        0.0025269217,        0.0003531070,       -0.0000105077,       -0.0004702766,       -0.0064548716
             3.39231,      111.3544805253,      160.4982156334,        0.0148390372,        4.8446637097,     -108.7817196060,        8.9477232614,        9.5114864480,       17.6030999714,      -61.0045321053,       -0.0010080251,        0.0086811971,       -0.0081595633,       -0.0042470825,        0.0025524606,        0.0004395985,        0.0000077496,       -0.0005604234,       -0.0069284198
             3.44615,      129.9893409546,      148.7097742972,        0.0134812806,       -6.2495514751,     -122.0862403022,       -1.2608262317,        9.1565719701,       14.1548888219,      -49.1293620176,       -0.0010203836,        0.0076007023,       -0.0072439159,       -0.0040416621,        0.0023791970,        0.0002749174,        0.0000481045,       -0.0006562891,       -0.0074135547
             3.50000,      145.6112708859,      158.7575593174,        0.0114189099,       10.7140659088,     -138.0645379988,       -3.6212255202,        7.5302021539,       10.2761623693,      -38.7696760906,       -0.0010368174,        0.0052216931,       -0.0048555141,       -0.0039696329,        0.0020283775,       -0.0005683928,        0.0000254110,       -0.0007523123,       -0.0076660132
