             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             0.40000,        0.0000000000,      189.5569001987,        0.0165804153,      199.9576374456,       -1.7998885511,       90.2651211779,        4.4107485816,        4.4409454187,      -41.6614593974,       -0.0006712376,        0.0092723376,       -0.0071242357,       -0.0118756210,        0.0007328146,       -0.0004948458,        0.0002064957,        0.0000773835,       -0.0023927394
             0.41538,        0.5494422533,      187.0549335498,        0.0165797808,      194.9122638368,       -2.4219406624,       88.4791652079,        4.4342392584,        4.8732527508,      -43.1795208291,       -0.0006745421,        0.0093614275,       -0.0072481862,       -0.0117260931,        0.0007800463,       -0.0004776071,        0.0001965393,        0.0000580098,       -0.0025036844
             0.43077,        1.4651793422,      184.3087007612,        0.0165805392,      189.1304609341,       -3.3705968311,       86.3038173405,        4.4910819874,        5.3638064059,      -44.6734009315,       -0.0006781781,        0.0094538843,       -0.0073826089,       -0.0115658245,        0.0008324311,       -0.0004511481,        0.0001871492,        0.0000374206,       -0.0026194586
             0.44615,        2.3809164311,      181.6660950633,        0.0165812976,      183.3486580314,       -4.3192529997,       84.1284694730,        4.5479247165,        5.8543600610,      -46.1672810339,       -0.0006818142,        0.0095463410,       -0.0075170316,       -0.0114055559,        0.0008848159,       -0.0004246892,        0.0001777592,        0.0000168313,       -0.0027352327
             0.46154,        3.2966535200,      179.1317027303,        0.0165820560,      177.5668551287,       -5.2679091684,       81.9531216056,        4.6047674455,        6.3449137162,      -47.6611611363,       -0.0006854502,        0.0096387977,       -0.0076514543,       -0.0112452872,        0.0009372007,       -0.0003982303,        0.0001683691,       -0.0000037579,       -0.0028510069
             0.47692,        4.2123906089,      176.7101798393,        0.0165828145,      171.7850522259,       -6.2165653370,       79.7777737382,        4.6616101746,        6.8354673713,      -49.1550412387,       -0.0006890863,        0.0097312544,       -0.0077858770,       -0.0110850186,        0.0009895854,       -0.0003717713,        0.0001589791,       -0.0000243471,       -0.0029667811
             0.49231,        5.1281276977,      174.4062278213,        0.0165835729,      166.0032493232,       -7.1652215057,       77.6024258708,        4.7184529036,        7.3260210264,      -50.6489213411,       -0.0006927224,        0.0098237112,       -0.0079202997,       -0.0109247500,        0.0010419702,       -0.0003453124,        0.0001495891,       -0.0000449364,       -0.0030825553
             0.50769,        6.0438647866,      172.2245651908,        0.0165843313,      160.2214464205,       -8.1138776743,       75.4270780033,        4.7752956326,        7.8165746815,      -52.1428014434,       -0.0006963584,        0.0099161679,       -0.0080547224,       -0.0107644813,        0.0010943550,       -0.0003188534,        0.0001401990,       -0.0000655256,       -0.0031983294
             0.52308,        8.1657795111,      169.6235405404,        0.0165790918,      152.8247270078,      -10.0916409947,       72.2678089741,        4.7653541470,        8.2066238686,      -53.5252407036,       -0.0007002756,        0.0099969227,       -0.0081957389,       -0.0105371978,        0.0011536007,       -0.0002745081,        0.0001328114,       -0.0000891414,       -0.0033289957
             0.53846,       10.2876942356,      167.1648510766,        0.0165738524,      145.4280075951,      -12.0694043150,       69.1085399449,        4.7554126613,        8.5966730557,      -54.9076799637,       -0.0007041928,        0.0100776776,       -0.0083367554,       -0.0103099144,        0.0012128464,       -0.0002301628,        0.0001254238,       -0.0001127571,       -0.0034596620
             0.55385,       12.4096089602,      164.8548653972,        0.0165686130,      138.0312881824,      -14.0471676354,       65.9492709157,        4.7454711756,        8.9867222428,      -56.2901192238,       -0.0007081100,        0.0101584324,       -0.0084777719,       -0.0100826309,        0.0012720921,       -0.0001858175,        0.0001180362,       -0.0001363729,       -0.0035903282
             0.56923,       14.5315236847,      162.6999174384,        0.0165633735,      130.6345687697,      -16.0249309557,       62.7900018865,        4.7355296899,        9.3767714299,      -57.6725584839,       -0.0007120272,        0.0102391872,       -0.0086187884,       -0.0098553474,        0.0013313378,       -0.0001414722,        0.0001106485,       -0.0001599887,       -0.0037209945
             0.58462,       16.6534384092,      160.7062441334,        0.0165581341,      123.2378493570,      -18.0026942761,       59.6307328572,        4.7255882042,        9.7668206170,      -59.0549977441,       -0.0007159444,        0.0103199421,       -0.0087598048,       -0.0096280639,        0.0013905835,       -0.0000971269,        0.0001032609,       -0.0001836044,       -0.0038516608
             0.60000,       18.7753531337,      158.8799167678,        0.0165528946,      115.8411299443,      -19.9804575965,       56.4714638280,        4.7156467186,       10.1568698041,      -60.4374370042,       -0.0007198616,        0.0104006969,       -0.0089008213,       -0.0094007805,        0.0014498292,       -0.0000527816,        0.0000958733,       -0.0002072202,       -0.0039823271
             0.61538,       21.0596724423,      156.9934764112,        0.0165507021,      108.2557186559,      -22.1513993260,       53.1069957993,        4.6785207410,       10.4523220887,      -61.6385182903,       -0.0007239863,        0.0104795553,       -0.0090427399,       -0.0091306221,        0.0015131816,        0.0000034577,        0.0000907518,       -0.0002327282,       -0.0041185056
             0.63077,       23.5875986273,      154.9097182417,        0.0165530801,      100.3872695541,      -24.6121086692,       49.4347292714,        4.6006180256,       10.6058790196,      -62.5675626154,       -0.0007284223,        0.0105555689,       -0.0091860117,       -0.0087961514,        0.0015826939,        0.0000775381,        0.0000890295,       -0.0002610745,       -0.0042629525
             0.64615,       26.1155248122,      152.9730893836,        0.0165554580,       92.5188204522,      -27.0728180124,       45.7624627435,        4.5227153101,       10.7594359505,      -63.4966069405,       -0.0007328582,        0.0106315826,       -0.0093292835,       -0.0084616808,        0.0016522061,        0.0001516184,        0.0000873071,       -0.0002894208,       -0.0044073994
             0.66154,       28.6434509971,      151.1892438147,        0.0165578360,       84.6503713504,      -29.5335273557,       42.0901962156,        4.4448125947,       10.9129928813,      -64.4256512657,       -0.0007372941,        0.0107075963,       -0.0094725554,       -0.0081272101,        0.0017217184,        0.0002256988,        0.0000855848,       -0.0003177672,       -0.0045518463
             0.67692,       31.1713771820,      149.5636483735,        0.0165602139,       76.7819222485,      -31.9942366989,       38.4179296878,        4.3669098793,       11.0665498122,      -65.3546955908,       -0.0007417301,        0.0107836100,       -0.0096158272,       -0.0077927394,        0.0017912307,        0.0002997791,        0.0000838624,       -0.0003461135,       -0.0046962932
             0.69231,       33.6993033669,      148.1015141184,        0.0165625919,       68.9134731466,      -34.4549460421,       34.7456631599,        4.2890071639,       11.2201067431,      -66.2837399159,       -0.0007461660,        0.0108596237,       -0.0097590990,       -0.0074582688,        0.0018607430,        0.0003738595,        0.0000821401,       -0.0003744599,       -0.0048407401
             0.70769,       36.2272295518,      146.8077251147,        0.0165649698,       61.0450240448,      -36.9156553854,       31.0733966320,        4.2111044484,       11.3736636740,      -67.2127842410,       -0.0007506019,        0.0109356374,       -0.0099023708,       -0.0071237981,        0.0019302552,        0.0004479398,        0.0000804178,       -0.0004028062,       -0.0049851870
             0.72308,       39.0492602262,      144.1859513591,        0.0165257538,       53.7128984894,      -39.4395611482,       27.7277874227,        3.6959824678,       11.2660810124,      -66.9223536207,       -0.0007540068,        0.0109701630,       -0.0100010904,       -0.0067775202,        0.0019960492,        0.0005484814,        0.0000851866,       -0.0004349737,       -0.0051415582
             0.73846,       41.9448170228,      141.2847741552,        0.0164761392,       46.5148538206,      -41.9792660160,       24.4638425430,        3.0715556708,       11.0932134527,      -66.3270542639,       -0.0007571538,        0.0109943166,       -0.0100886719,       -0.0064282905,        0.0020609135,        0.0006556383,        0.0000915783,       -0.0004680965,       -0.0053009104
             0.75385,       44.8403738195,      138.4757490731,        0.0164265247,       39.3168091518,      -44.5189708838,       21.1998976633,        2.4471288738,       10.9203458931,      -65.7317549072,       -0.0007603009,        0.0110184702,       -0.0101762533,       -0.0060790609,        0.0021257778,        0.0007627952,        0.0000979700,       -0.0005012193,       -0.0054602627
             0.76923,       47.7359306162,      135.7645962285,        0.0163769102,       32.1187644830,      -47.0586757516,       17.9359527837,        1.8227020768,       10.7474783334,      -65.1364555505,       -0.0007634480,        0.0110426238,       -0.0102638348,       -0.0057298312,        0.0021906422,        0.0008699521,        0.0001043617,       -0.0005343421,       -0.0056196149
             0.78462,       50.6314874129,      133.1572939472,        0.0163272956,       24.9207198142,      -49.5983806194,       14.6720079040,        1.1982752799,       10.5746107737,      -64.5411561938,       -0.0007665950,        0.0110667774,       -0.0103514163,       -0.0053806015,        0.0022555065,        0.0009771090,        0.0001107534,       -0.0005674649,       -0.0057789671
             0.80000,       53.5270442096,      130.6600593452,        0.0162776811,       17.7226751454,      -52.1380854871,       11.4080630244,        0.5738484829,       10.4017432141,      -63.9458568370,       -0.0007697421,        0.0110909310,       -0.0104389978,       -0.0050313718,        0.0023203709,        0.0010842659,        0.0001171451,       -0.0006005877,       -0.0059383194
             0.81538,       56.3858668009,      127.7290778287,        0.0161083811,       11.8449785715,      -54.4580041491,        8.4884782839,       -0.1695168621,       10.0162143908,      -62.7929184751,       -0.0007726326,        0.0110108254,       -0.0104129271,       -0.0047299184,        0.0023423232,        0.0011486540,        0.0001259756,       -0.0006334430,       -0.0060965292
             0.83077,       59.0977525711,      122.7350421934,        0.0154603394,       11.2486743770,      -55.8987779875,        6.9463341001,       -1.3886363989,        8.7800405132,      -59.4094240923,       -0.0007744971,        0.0105136830,       -0.0099322476,       -0.0046195697,        0.0021926272,        0.0010419669,        0.0001445616,       -0.0006652287,       -0.0062501692
             0.84615,       61.8096383413,      117.9044372996,        0.0148122977,       10.6523701825,      -57.3395518260,        5.4041899163,       -2.6077559357,        7.5438666356,      -56.0259297096,       -0.0007763615,        0.0100165407,       -0.0094515681,       -0.0045092211,        0.0020429313,        0.0009352799,        0.0001631476,       -0.0006970143,       -0.0064038092
             0.86154,       64.5215241114,      113.2581766633,        0.0141642560,       10.0560659880,      -58.7803256645,        3.8620457325,       -3.8268754725,        6.3076927579,      -52.6424353268,       -0.0007782259,        0.0095193983,       -0.0089708886,       -0.0043988724,        0.0018932354,        0.0008285929,        0.0001817336,       -0.0007287999,       -0.0065574493
             0.87692,       67.2334098816,      108.8198755776,        0.0135162142,        9.4597617935,      -60.2210995029,        2.3199015487,       -5.0459950093,        5.0715188803,      -49.2589409440,       -0.0007800904,        0.0090222559,       -0.0084902090,       -0.0042885238,        0.0017435395,        0.0007219058,        0.0002003195,       -0.0007605856,       -0.0067110893
             0.89231,       69.9452956518,      104.6160052467,        0.0128681725,        8.8634575991,      -61.6618733414,        0.7777573649,       -6.2651145461,        3.8353450027,      -45.8754465613,       -0.0007819548,        0.0085251135,       -0.0080095295,       -0.0041781752,        0.0015938436,        0.0006152188,        0.0002189055,       -0.0007923712,       -0.0068647293
             0.90769,       72.6571814219,      100.6759369475,        0.0122201308,        8.2671534046,      -63.1026471799,       -0.7643868189,       -7.4842340829,        2.5991711251,      -42.4919521785,       -0.0007838192,        0.0080279711,       -0.0075288500,       -0.0040678265,        0.0014441477,        0.0005085317,        0.0002374915,       -0.0008241568,       -0.0070183693
             0.92308,       74.5608031533,      100.8390554727,        0.0115117608,       13.0757320368,      -66.1283472292,       -1.2230978613,       -7.8597589013,        1.5053845048,      -39.2902535798,       -0.0007853799,        0.0072957760,       -0.0067883138,       -0.0040161509,        0.0012737222,        0.0002742174,        0.0002395791,       -0.0008473681,       -0.0071046307
             0.93846,       75.9255821922,      104.7134511414,        0.0107631718,       21.4875658870,      -70.2106647523,       -0.9595201428,       -7.6728872408,        0.5065227229,      -36.2097521705,       -0.0007867381,        0.0064068790,       -0.0058745398,       -0.0040035907,        0.0010894770,       -0.0000451819,        0.0002306678,       -0.0008648632,       -0.0071459729
             0.95385,       77.2903612310,      109.8445087480,        0.0100145829,       29.8993997371,      -74.2929822755,       -0.6959424243,       -7.4860155803,       -0.4923390591,      -33.1292507612,       -0.0007880963,        0.0055179821,       -0.0049607658,       -0.0039910305,        0.0009052319,       -0.0003645812,        0.0002217564,       -0.0008823583,       -0.0071873151
             0.96923,       78.6551402699,      116.0656834084,        0.0092659940,       38.3112335872,      -78.3752997987,       -0.4323647058,       -7.2991439198,       -1.4912008410,      -30.0487493519,       -0.0007894545,        0.0046290851,       -0.0040469918,       -0.0039784703,        0.0007209867,       -0.0006839805,        0.0002128451,       -0.0008998534,       -0.0072286573
             0.98462,       80.0199193087,      123.2119602103,        0.0085174050,       46.7230674373,      -82.4576173218,       -0.1687869872,       -7.1122722593,       -2.4900626230,      -26.9682479426,       -0.0007908127,        0.0037401882,       -0.0031332179,       -0.0039659100,        0.0005367416,       -0.0010033798,        0.0002039338,       -0.0009173485,       -0.0072699995
             1.00000,       81.3846983476,      131.1321811132,        0.0077688161,       55.1349012874,      -86.5399348450,        0.0947907313,       -6.9254005988,       -3.4889244049,      -23.8877465333,       -0.0007921708,        0.0028512912,       -0.0022194439,       -0.0039533498,        0.0003524964,       -0.0013227791,        0.0001950225,       -0.0009348436,       -0.0073113417
