             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             0.67692,        0.0000000000,      292.1228543182,        0.0169615944,      335.3541686774,       -0.0578956077,      166.6547665624,        1.6154739571,        1.1798588906,      -17.7654169090,       -0.0007425143,        0.0055356027,       -0.0022228574,       -0.0155094314,        0.0000493271,       -0.0005363638,        0.0011131676,        0.0005428006,       -0.0012856481
             0.70769,        0.0000000000,      291.2518392491,        0.0169373914,      334.1070888475,       -0.0583828430,      165.8446639592,        1.6719381138,        1.2396308142,      -18.8266138338,       -0.0007439172,        0.0055692630,       -0.0022656512,       -0.0154420376,        0.0000531861,       -0.0005661008,        0.0010978012,        0.0005312252,       -0.0013525385
             0.73846,        0.0000000000,      290.2004180053,        0.0169104916,      332.5998070269,       -0.0611274444,      164.9013896162,        1.7410693759,        1.3016347914,      -20.0230001596,       -0.0007454972,        0.0056131291,       -0.0023204993,       -0.0153558335,        0.0000578041,       -0.0005989111,        0.0010795780,        0.0005171706,       -0.0014238768
             0.76923,        0.0000000000,      289.1448296493,        0.0168832921,      331.0636138740,       -0.0641228643,      163.9433184131,        1.8116080941,        1.3638867745,      -21.2344075300,       -0.0007470968,        0.0056581292,       -0.0023766869,       -0.0152675395,        0.0000625064,       -0.0006320628,        0.0010610374,        0.0005028405,       -0.0014957094
             0.80000,        0.0000000000,      288.1069899506,        0.0168560925,      329.5274207211,       -0.0671182842,      162.9852472100,        1.8821468124,        1.4261387577,      -22.4458149004,       -0.0007486965,        0.0057031293,       -0.0024328745,       -0.0151792454,        0.0000672087,       -0.0006652146,        0.0010424968,        0.0004885104,       -0.0015675419
             0.83077,        0.0000000000,      286.9421245604,        0.0168278133,      327.7922102330,       -0.0694297435,      161.9377105869,        1.9553213140,        1.4907767909,      -23.7627438793,       -0.0007507391,        0.0057571260,       -0.0024990894,       -0.0150745856,        0.0000735894,       -0.0007003259,        0.0010216808,        0.0004722650,       -0.0016432854
             0.86154,        0.0000000000,      285.7034372665,        0.0167988142,      325.9243215213,       -0.0712852292,      160.8305303504,        2.0302530043,        1.5570055241,      -25.1500205973,       -0.0007530770,        0.0058171205,       -0.0025719892,       -0.0149590154,        0.0000810889,       -0.0007367437,        0.0009993478,        0.0004547427,       -0.0017216361
             0.89231,        0.0000000000,      284.4890419875,        0.0167698150,      324.0564328096,       -0.0731407148,      159.7233501139,        2.1051846947,        1.6232342574,      -26.5372973152,       -0.0007554149,        0.0058771150,       -0.0026448890,       -0.0148434452,        0.0000885885,       -0.0007731615,        0.0009770148,        0.0004372204,       -0.0017999867
             0.92308,        0.0000000000,      283.1832472450,        0.0167399338,      322.0003462847,       -0.1103510730,      158.5502045535,        2.1762978054,        1.6982586111,      -27.9742703909,       -0.0007580611,        0.0059421039,       -0.0027239575,       -0.0147170917,        0.0000976578,       -0.0008091005,        0.0009534740,        0.0004186524,       -0.0018808399
             0.95385,        0.0000000000,      281.6363342591,        0.0167079943,      319.5051315292,       -0.2300561336,      157.2231399041,        2.2385008969,        1.7938060794,      -29.5272016348,       -0.0007614268,        0.0060187466,       -0.0028174195,       -0.0145655773,        0.0001103899,       -0.0008439224,        0.0009271150,        0.0003976448,       -0.0019675322
             0.98462,        0.0000000000,      280.1219572468,        0.0166760547,      317.0099167736,       -0.3497611943,      155.8960752548,        2.3007039885,        1.8893535476,      -31.0801328787,       -0.0007647924,        0.0060953893,       -0.0029108814,       -0.0144140629,        0.0001231220,       -0.0008787443,        0.0009007561,        0.0003766371,       -0.0020542245
             1.01538,        0.0000000000,      278.6406466952,        0.0166441152,      314.5147020180,       -0.4694662549,      154.5690106054,        2.3629070800,        1.9849010159,      -32.6330641226,       -0.0007681580,        0.0061720320,       -0.0030043434,       -0.0142625485,        0.0001358541,       -0.0009135663,        0.0008743972,        0.0003556294,       -0.0021409168
             1.04615,        0.0000000000,      275.3398824656,        0.0165811305,      310.0068543321,       -0.3886053693,      152.9730580126,        2.3860473742,        2.0939582038,      -34.2512288696,       -0.0007722987,        0.0062638213,       -0.0031228322,       -0.0140714506,        0.0001538161,       -0.0009407527,        0.0008440998,        0.0003314448,       -0.0022381607
             1.07692,        0.0000000000,      272.0875303300,        0.0165181458,      305.4990066462,       -0.3077444837,      151.3771054199,        2.4091876685,        2.2030153918,      -35.8693936165,       -0.0007764395,        0.0063556106,       -0.0032413210,       -0.0138803526,        0.0001717780,       -0.0009679391,        0.0008138025,        0.0003072602,       -0.0023354045
             1.10769,        0.0000000000,      268.8853470260,        0.0164551611,      300.9911589604,       -0.2268835981,      149.7811528271,        2.4323279628,        2.3120725797,      -37.4875583635,       -0.0007805803,        0.0064473999,       -0.0033598098,       -0.0136892547,        0.0001897400,       -0.0009951256,        0.0007835051,        0.0002830756,       -0.0024326484
             1.13846,        0.0000000000,      264.7934357323,        0.0164039921,      295.2062925160,       -0.2670094665,      147.9579551328,        2.4797580508,        2.4540758375,      -39.1597410455,       -0.0007845862,        0.0065547503,       -0.0035023166,       -0.0135461108,        0.0002147280,       -0.0010137790,        0.0007515409,        0.0002565276,       -0.0025391298
             1.16923,        0.0000000000,      260.3693232066,        0.0163578869,      288.8741323179,       -0.3589868008,      146.0373666807,        2.5375980505,        2.6101988396,      -40.8550742712,       -0.0007885343,        0.0066687697,       -0.0036551168,       -0.0134235185,        0.0002427271,       -0.0010287755,        0.0007188623,        0.0002289667,       -0.0026495702
             1.20000,        0.0000000000,      256.0233626857,        0.0163117817,      282.5419721199,       -0.4509641352,      144.1167782286,        2.5954380501,        2.7663218416,      -42.5504074968,       -0.0007924825,        0.0067827891,       -0.0038079170,       -0.0133009262,        0.0002707263,       -0.0010437720,        0.0006861837,        0.0002014059,       -0.0027600105
             1.23077,        0.0000000000,      251.2991180018,        0.0162695023,      275.5502278495,       -0.5988728176,      141.9132449474,        2.6460178523,        3.0530352732,      -44.3051654322,       -0.0007970297,        0.0069114745,       -0.0039798968,       -0.0131713255,        0.0003091359,       -0.0010547465,        0.0006527911,        0.0001724034,       -0.0028777029
             1.26154,        0.0000000000,      245.9922404869,        0.0162329616,      267.5691074706,       -0.8306785221,      139.2852944226,        2.6857073583,        3.5356343494,      -46.1490604324,       -0.0008024756,        0.0070621589,       -0.0041806460,       -0.0130312120,        0.0003631613,       -0.0010596883,        0.0006183272,        0.0001412385,       -0.0030062731
             1.29231,        0.0000000000,      240.8098304095,        0.0161964209,      259.5879870917,       -1.0624842266,      136.6573438978,        2.7253968643,        4.0182334255,      -47.9929554326,       -0.0008079214,        0.0072128433,       -0.0043813951,       -0.0128910985,        0.0004171867,       -0.0010646301,        0.0005838634,        0.0001100736,       -0.0031348434
             1.32308,        0.1039321358,      235.7117778729,        0.0161570845,      251.4098536028,       -1.4131306405,      133.8529499042,        2.7847274529,        4.5520388400,      -49.8551741839,       -0.0008136190,        0.0073637485,       -0.0045846341,       -0.0127334174,        0.0004743684,       -0.0010683850,        0.0005491718,        0.0000787906,       -0.0032656163
             1.35385,        1.1432534941,      230.3408164483,        0.0160925877,      241.4586021248,       -2.8333434393,      129.4605646914,        3.0208277858,        5.5467013000,      -51.8823066946,       -0.0008215821,        0.0075166407,       -0.0048102816,       -0.0124176275,        0.0005599577,       -0.0010614577,        0.0005124293,        0.0000464453,       -0.0034162134
             1.38462,        2.1825748523,      225.1603446835,        0.0160280909,      231.5073506468,       -4.2535562382,      125.0681794787,        3.2569281186,        6.5413637600,      -53.9094392053,       -0.0008295452,        0.0076695328,       -0.0050359291,       -0.0121018376,        0.0006455470,       -0.0010545304,        0.0004756868,        0.0000141000,       -0.0035668105
             1.41538,        3.2218962105,      220.1838084779,        0.0159635940,      221.5560991688,       -5.6737690370,      120.6757942659,        3.4930284514,        7.5360262200,      -55.9365717160,       -0.0008375083,        0.0078224250,       -0.0052615767,       -0.0117860476,        0.0007311363,       -0.0010476031,        0.0004389444,       -0.0000182453,       -0.0037174076
             1.44615,        7.0474292057,      214.8245097193,        0.0159060746,      208.3551388572,       -9.2874481242,      114.4655630524,        3.7895010529,        8.4899906240,      -58.1408383622,       -0.0008455634,        0.0079652038,       -0.0055141988,       -0.0114774038,        0.0008124613,       -0.0010200585,        0.0004017626,       -0.0000500079,       -0.0038862385
             1.47692,       11.5695151101,      209.6238723279,        0.0158502994,      194.3417513372,      -13.4494937836,      107.8008703386,        4.1010667216,        9.4337805140,      -60.3893885423,       -0.0008536416,        0.0081054543,       -0.0057735646,       -0.0111705464,        0.0008927203,       -0.0009873595,        0.0003644711,       -0.0000816248,       -0.0040596279
             1.50769,       16.0916010145,      204.7641178529,        0.0157945243,      180.3283638171,      -17.6115394429,      101.1361776249,        4.4126323902,       10.3775704039,      -62.6379387224,       -0.0008617198,        0.0082457047,       -0.0060329304,       -0.0108636891,        0.0009729793,       -0.0009546606,        0.0003271795,       -0.0001132418,       -0.0042330173
             1.53846,       21.0385082274,      199.9449325331,        0.0157585210,      165.2264054856,      -22.3755166632,       93.7563813172,        4.7213455325,       11.1658917401,      -64.9167150587,       -0.0008710008,        0.0084067807,       -0.0063242367,       -0.0104678855,        0.0010672282,       -0.0009053832,        0.0002917735,       -0.0001482234,       -0.0044223396
             1.56923,       26.4102367488,      195.2299020230,        0.0157422895,      149.0358763426,      -27.7414254445,       85.6614814156,        5.0272061484,       11.7987445224,      -67.2257175514,       -0.0008814848,        0.0085886820,       -0.0066474834,       -0.0099831357,        0.0011754669,       -0.0008395273,        0.0002582529,       -0.0001865698,       -0.0046275948
             1.60000,       31.7819652702,      190.9883910836,        0.0157260581,      132.8453471996,      -33.1073342257,       77.5665815140,        5.3330667644,       12.4315973048,      -69.5347200440,       -0.0008919687,        0.0087705834,       -0.0069707300,       -0.0094983859,        0.0012837057,       -0.0007736715,        0.0002247324,       -0.0002249162,       -0.0048328501
             1.63077,       37.3804908377,      187.1387409973,        0.0157179394,      116.6446874066,      -38.6931875247,       69.2879784389,        5.6145582346,       13.0466086785,      -71.6460602742,       -0.0009028954,        0.0089519744,       -0.0072951423,       -0.0089579529,        0.0014010127,       -0.0006882424,        0.0001926199,       -0.0002648805,       -0.0050448492
             1.66154,       43.8862045895,      183.2617142251,        0.0157422718,      100.4035050132,      -45.1588188945,       60.2745626704,        5.7985731221,       13.5902544181,      -72.9667514543,       -0.0009155929,        0.0091313239,       -0.0076242170,       -0.0081947870,        0.0015545928,       -0.0005245207,        0.0001661395,       -0.0003113162,       -0.0052838238
             1.69231,       50.3919183413,      179.7652315022,        0.0157666043,       84.1623226198,      -51.6244502644,       51.2611469018,        5.9825880095,       14.1339001576,      -74.2874426344,       -0.0009282905,        0.0093106734,       -0.0079532916,       -0.0074316211,        0.0017081728,       -0.0003607989,        0.0001396591,       -0.0003577519,       -0.0055227984
             1.72308,       56.8976320931,      176.6718881177,        0.0157909367,       67.9211402264,      -58.0900816342,       42.2477311332,        6.1666028970,       14.6775458971,      -75.6081338146,       -0.0009409881,        0.0094900229,       -0.0082823663,       -0.0066684552,        0.0018617529,       -0.0001970772,        0.0001131787,       -0.0004041876,       -0.0057617731
             1.75385,       64.5685386658,      170.8777159800,        0.0157841376,       52.0778420381,      -65.2122526588,       33.4860551368,        5.6330914080,       14.8413499554,      -74.2096427898,       -0.0009526101,        0.0096060792,       -0.0085492589,       -0.0060180821,        0.0020377819,        0.0000830856,        0.0001085895,       -0.0004594079,       -0.0060314467
             1.78462,       72.3689111074,      164.9627604048,        0.0157738794,       36.2787532058,      -72.4073725340,       24.7523502261,        5.0198547660,       14.9629493824,      -72.5090204089,       -0.0009641126,        0.0097151030,       -0.0088092424,       -0.0053802416,        0.0022163052,        0.0003761863,        0.0001064326,       -0.0005156043,       -0.0063045313
             1.81538,       80.1692835490,      159.2866716659,        0.0157636211,       20.4796643736,      -79.6024924092,       16.0186453154,        4.4066181241,       15.0845488095,      -70.8083980281,       -0.0009756151,        0.0098241268,       -0.0090692259,       -0.0047424010,        0.0023948285,        0.0006692869,        0.0001042758,       -0.0005718007,       -0.0065776159
             1.84615,       88.3876568187,      151.5127438178,        0.0151937690,       10.9978198450,      -86.0517498074,        9.7154345128,        3.8507522843,       13.7540115356,      -65.9502328093,       -0.0009859325,        0.0094367934,       -0.0087854255,       -0.0044017012,        0.0023643599,        0.0006945332,        0.0001213142,       -0.0006321001,       -0.0068561199
             1.87692,       96.8846973072,      142.6512581253,        0.0142508543,        5.7274715188,      -92.0037655544,        5.0325531157,        3.3331336460,       11.4553831278,      -58.9870390319,       -0.0009954599,        0.0087185554,       -0.0081391026,       -0.0042590952,        0.0021945634,        0.0005412098,        0.0001511495,       -0.0006951348,       -0.0071382367
             1.90769,      105.3817377957,      134.4220888667,        0.0133079396,        0.4571231926,      -97.9557813013,        0.3496717186,        2.8155150076,        9.1567547200,      -52.0238452545,       -0.0010049872,        0.0080003173,       -0.0074927796,       -0.0041164893,        0.0020247668,        0.0003878865,        0.0001809847,       -0.0007581694,       -0.0074203535
             1.93846,      113.0256736062,      130.8757485872,        0.0122527129,        0.9568230610,     -104.8063447485,       -2.9093500629,        2.4033503415,        6.9092873443,      -45.3726139584,       -0.0010147921,        0.0070223432,       -0.0065542080,       -0.0040102555,        0.0018238043,        0.0001000296,        0.0001958705,       -0.0008171629,       -0.0076477100
             1.96923,      118.6790318345,      139.0640857503,        0.0109354248,       14.9199687171,     -113.7535194963,       -2.8460327414,        2.2372449440,        4.7811957101,      -39.4492951191,       -0.0010252446,        0.0054383186,       -0.0049337225,       -0.0039888900,        0.0015501214,       -0.0005017388,        0.0001758740,       -0.0008667269,       -0.0077472924
             2.00000,      124.3323900627,      150.2874170562,        0.0096181368,       28.8831143732,     -122.7006942441,       -2.7827154199,        2.0711395465,        2.6531040758,      -33.5259762797,       -0.0010356970,        0.0038542940,       -0.0033132371,       -0.0039675246,        0.0012764384,       -0.0011035072,        0.0001558775,       -0.0009162909,       -0.0078468749
