             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             0.69231,        0.0000000000,      319.7601677197,        0.0173695665,      367.1078625308,       -0.6249325990,      211.7349721016,       -0.8297607926,        0.0720614025,        2.0039433751,       -0.0012660020,        0.0045398158,       -0.0003130595,       -0.0157560932,        0.0000316778,       -0.0000349873,        0.0020385953,        0.0002673758,       -0.0002008588
             0.76154,        0.0000000000,      319.6449689224,        0.0173669599,      366.9764337673,       -0.6259964722,      211.6027427389,       -0.8231251977,        0.0783268830,        2.1657166836,       -0.0012651085,        0.0045435681,       -0.0003190609,       -0.0157510089,        0.0000349579,       -0.0000398402,        0.0020348100,        0.0002679595,       -0.0002224701
             0.83077,        0.0000000000,      319.5180338940,        0.0173643031,      366.8314631935,       -0.6266434444,      211.4663941981,       -0.8163564603,        0.0848783369,        2.3196518112,       -0.0012641879,        0.0045480280,       -0.0003258852,       -0.0157455017,        0.0000385019,       -0.0000451468,        0.0020306453,        0.0002685499,       -0.0002444541
             0.90000,        0.0000000000,      319.3797480667,        0.0173615387,      366.6736161020,       -0.6265191612,      211.3281224550,       -0.8092763832,        0.0911626128,        2.4659569210,       -0.0012632398,        0.0045530922,       -0.0003334130,       -0.0157395761,        0.0000422243,       -0.0000508671,        0.0020260871,        0.0002691457,       -0.0002668328
             0.96923,        0.0000000000,      319.2267655069,        0.0173582247,      366.5003948364,       -0.6231609546,      211.1997815361,       -0.8005031833,        0.0935938325,        2.6017165911,       -0.0012622421,        0.0045583879,       -0.0003412334,       -0.0157330178,        0.0000456592,       -0.0000569643,        0.0020208371,        0.0002697455,       -0.0002899449
             1.03846,        0.0000000000,      319.0543960672,        0.0173542004,      366.3054849227,       -0.6131894210,      211.1180602704,       -0.7987280272,        0.0857432529,        2.7377286473,       -0.0012612483,        0.0045625385,       -0.0003477431,       -0.0157282497,        0.0000479677,       -0.0000626977,        0.0020150905,        0.0002703180,       -0.0003134440
             1.10769,        0.0000000000,      318.8823130195,        0.0173498201,      366.1003243413,       -0.6038538546,      211.1212795881,       -0.7956474238,        0.0660027028,        2.8880184557,       -0.0012603724,        0.0045654728,       -0.0003525393,       -0.0157246968,        0.0000495489,       -0.0000674755,        0.0020089303,        0.0002709725,       -0.0003372392
             1.17692,        0.0000000000,      318.7382062366,        0.0173453637,      365.8946770489,       -0.6056071016,      211.3134692548,       -0.7789434923,        0.0250289092,        3.0806101091,       -0.0012598430,        0.0045663641,       -0.0003540379,       -0.0157222862,        0.0000505232,       -0.0000699037,        0.0020022245,        0.0002719105,       -0.0003613816
             1.24615,        0.0000000000,      318.4474015141,        0.0173431731,      365.4909396912,       -0.6069353914,      211.5576025264,       -0.7868070379,        0.3140575228,        3.5653729251,       -0.0012511878,        0.0045583604,       -0.0003555137,       -0.0157646163,        0.0000705322,       -0.0000569818,        0.0019951873,        0.0002728326,       -0.0003848630
             1.31538,        0.0000000000,      318.1971693120,        0.0173432395,      365.5515652782,       -0.2336170546,      211.7687481940,       -0.7167414520,        0.6825979564,        4.0833372542,       -0.0011925711,        0.0045173620,       -0.0003698290,       -0.0159123165,        0.0000953994,       -0.0000425531,        0.0019904726,        0.0002788866,       -0.0004076558
             1.38462,        0.0000000000,      318.0608548527,        0.0173460845,      366.4160311650,        0.7322314377,      211.9095540359,       -0.5148080941,        1.0615861945,        4.5517101859,       -0.0010577569,        0.0044272762,       -0.0004044643,       -0.0162110716,        0.0001212994,       -0.0000311055,        0.0019895479,        0.0002930649,       -0.0004295903
             1.45385,        0.0000000000,      317.6914951201,        0.0173440687,      367.1614464279,        1.8021142811,      211.9548099566,       -0.2566624246,        0.7140435081,        4.3131708655,       -0.0009134260,        0.0043250170,       -0.0004370090,       -0.0165113848,        0.0001047615,       -0.0000561263,        0.0019891023,        0.0003089743,       -0.0004623516
             1.52308,        0.0000000000,      317.4858561802,        0.0173429165,      367.5082201368,        2.3268773138,      211.9414687990,       -0.2572458567,        0.1984225443,        4.0249274066,       -0.0008308378,        0.0042687331,       -0.0004589189,       -0.0166806859,        0.0000787757,       -0.0000838940,        0.0019840170,        0.0003172583,       -0.0004950411
             1.59231,        0.0000000000,      317.5509248161,        0.0173449250,      367.5349723438,        2.2581437857,      211.8264363771,       -0.4403842580,       -0.3957936787,        3.7393682889,       -0.0008066967,        0.0042569333,       -0.0004720642,       -0.0167244302,        0.0000486177,       -0.0001115375,        0.0019740536,        0.0003181186,       -0.0005274057
             1.66154,        0.0000000000,      318.7149093426,        0.0173683375,      367.9300339501,        1.2669697121,      211.1940264146,       -0.0808115542,       -0.5611770521,        3.6311226626,       -0.0008014412,        0.0042665700,       -0.0004932472,       -0.0167051666,        0.0000443230,       -0.0001285343,        0.0019577782,        0.0003148545,       -0.0005617238
             1.73077,        0.0000000000,      319.9242442807,        0.0173921536,      368.3426298711,        0.2170551749,      210.3422682897,        0.3705918200,       -0.4155675616,        3.3671393612,       -0.0007965266,        0.0042787009,       -0.0005179175,       -0.0166797941,        0.0000541007,       -0.0001491535,        0.0019397327,        0.0003107365,       -0.0005964370
             1.80000,        0.0000000000,      320.6790602846,        0.0174066954,      368.5018175911,       -0.5599724005,      209.5043932722,        0.6904671388,       -0.0942346074,        2.9827886922,       -0.0007930710,        0.0042930658,       -0.0005431918,       -0.0166559711,        0.0000712694,       -0.0001728695,        0.0019215850,        0.0003073186,       -0.0006319374
             1.86923,        0.0000000000,      319.8117463626,        0.0173892354,      367.7753099436,       -0.3140225854,      209.0942011711,        0.4070008907,        0.2802261038,        2.4625864648,       -0.0007939473,        0.0043106401,       -0.0005644508,       -0.0166479840,        0.0000889509,       -0.0002007486,        0.0019061649,        0.0003077464,       -0.0006694086
             1.93846,        0.0000000000,      318.6249663218,        0.0173675091,      366.6220656551,       -0.0939210783,      208.7049034097,        0.3024736526,        0.3825868466,        2.1180569595,       -0.0008020502,        0.0043354736,       -0.0005879529,       -0.0166258155,        0.0000952481,       -0.0002238660,        0.0018887142,        0.0003075987,       -0.0007090906
             2.00769,        0.0000000000,      317.5662754460,        0.0173470560,      365.5360341611,        0.0393357786,      208.2099489658,        0.3020078851,        0.4067858574,        1.8619300831,       -0.0008088592,        0.0043613448,       -0.0006144282,       -0.0165968479,        0.0000986712,       -0.0002435196,        0.0018700224,        0.0003068955,       -0.0007502141
             2.07692,        0.0000000000,      316.8723482870,        0.0173307093,      364.7561281231,        0.0330207285,      207.5219783078,        0.4031692266,        0.4157124154,        1.6816459620,       -0.0008102134,        0.0043858018,       -0.0006450796,       -0.0165623446,        0.0001021440,       -0.0002592609,        0.0018500725,        0.0003054810,       -0.0007928643
             2.14615,        0.0000000000,      316.0454088543,        0.0173104474,      363.8445603246,        0.0439940239,      206.7313311828,        0.4177334895,        0.4738904535,        1.4102203631,       -0.0008101690,        0.0044066595,       -0.0006746418,       -0.0165316173,        0.0001049047,       -0.0002752137,        0.0018291166,        0.0003039887,       -0.0008383196
             2.21538,        0.0000000000,      315.2100606932,        0.0172918719,      362.9193035218,        0.0493913719,      205.9064065859,        0.4429359843,        0.5257112901,        1.0951166832,       -0.0008099923,        0.0044287853,       -0.0007058784,       -0.0165028944,        0.0001068931,       -0.0002922507,        0.0018075106,        0.0003022013,       -0.0008853836
             2.28462,        0.0000000000,      314.3763033460,        0.0172755434,      361.9891500416,        0.0470049150,      205.0506894876,        0.4873656075,        0.5662462247,        0.7375353171,       -0.0008097787,        0.0044526541,       -0.0007391175,       -0.0164761538,        0.0001080569,       -0.0003105095,        0.0017852436,        0.0003000831,       -0.0009340570
             2.35385,        0.0000000000,      313.4646512380,        0.0172588595,      360.9767184010,        0.0484567079,      204.0915663316,        0.5262990790,        0.6079916091,        0.3010199970,       -0.0008074716,        0.0044804305,       -0.0007792889,       -0.0164490328,        0.0001112457,       -0.0003317686,        0.0017610817,        0.0002973151,       -0.0009866287
             2.42308,        0.0000000000,      312.4878038846,        0.0172426294,      359.8822544355,        0.0460234256,      203.0877560918,        0.5650376543,        0.6513113281,       -0.1920304849,       -0.0008051766,        0.0045112661,       -0.0008231762,       -0.0164219739,        0.0001136894,       -0.0003532967,        0.0017357439,        0.0002940503,       -0.0010413634
             2.49231,        0.0000000000,      311.4450639020,        0.0172263127,      358.7045489613,        0.0401373584,      202.0373912814,        0.6044504513,        0.6961547388,       -0.7423696568,       -0.0008028931,        0.0045446774,       -0.0008703099,       -0.0163945157,        0.0001157643,       -0.0003753869,        0.0017092324,        0.0002902839,       -0.0010983457
             2.56154,        0.0000000000,      310.2676187116,        0.0172032236,      357.3663583450,        0.0335044763,      200.8826792572,        0.6556898323,        0.7430442354,       -1.4021947576,       -0.0008006227,        0.0045766711,       -0.0009173728,       -0.0163607085,        0.0001218053,       -0.0004020495,        0.0016806948,        0.0002855789,       -0.0011602982
             2.63077,        0.0000000000,      309.0018973908,        0.0171702796,      355.9253517232,        0.0319522377,      199.6580233900,        0.7053157766,        0.7925479613,       -2.1382854594,       -0.0007980602,        0.0046086120,       -0.0009655336,       -0.0163089230,        0.0001276847,       -0.0004304030,        0.0016500012,        0.0002802565,       -0.0012250248
             2.70000,        0.0000000000,      307.6574668865,        0.0171304273,      354.3884373014,        0.0334607246,      198.3690099331,        0.7572486131,        0.8426460656,       -2.9448197754,       -0.0007954303,        0.0046412867,       -0.0010153004,       -0.0162439506,        0.0001321113,       -0.0004593826,        0.0016175557,        0.0002743638,       -0.0012923230
             2.76923,        0.0000000000,      306.1975523572,        0.0170857047,      352.7072426019,        0.0355157466,      196.9853228852,        0.8218672185,        0.8891799570,       -3.8556402529,       -0.0007931955,        0.0046769582,       -0.0010688898,       -0.0161678033,        0.0001312045,       -0.0004870042,        0.0015831008,        0.0002676269,       -0.0013634510
             2.83846,        0.0000000000,      304.6197195292,        0.0170390790,      350.8712770774,        0.0377580007,      195.5243532492,        0.9030185603,        0.9326960567,       -4.9057975874,       -0.0007914735,        0.0047181920,       -0.0011287162,       -0.0160839049,        0.0001295389,       -0.0005202478,        0.0015465678,        0.0002598709,       -0.0014387942
             2.90769,        0.0000000000,      302.9488032435,        0.0169904451,      348.8988118460,        0.0339879052,      194.0073171776,        0.9871688832,        0.9784982395,       -6.0645148205,       -0.0007898785,        0.0047666417,       -0.0011966483,       -0.0159878122,        0.0001285256,       -0.0005570092,        0.0015078588,        0.0002511904,       -0.0015177501
             2.97692,        0.0000000000,      301.1620745230,        0.0169390038,      346.7501459566,        0.0184224104,      192.4258052058,        1.0676265113,        1.0304825783,       -7.3540094373,       -0.0007882350,        0.0048259146,       -0.0012767447,       -0.0158724789,        0.0001292174,       -0.0005973709,        0.0014661171,        0.0002412996,       -0.0016013009
             3.04615,        0.0000000000,      299.1799758245,        0.0168836231,      344.3273061568,       -0.0040970601,      190.7161013121,        1.1534547679,        1.1060768977,       -8.8249752502,       -0.0007865542,        0.0048969673,       -0.0013707540,       -0.0157375149,        0.0001301484,       -0.0006366596,        0.0014208526,        0.0002295457,       -0.0016930047
             3.11538,        0.0000000000,      297.0566177432,        0.0168225036,      341.7062976842,       -0.0166038938,      188.8991443132,        1.2588274555,        1.1884775319,      -10.4367782327,       -0.0007852761,        0.0049679876,       -0.0014658410,       -0.0155952462,        0.0001314676,       -0.0006768065,        0.0013738347,        0.0002165805,       -0.0017899390
             3.18462,        0.0000000000,      294.7927091586,        0.0167550516,      338.8791652393,       -0.0173737475,      186.9701659003,        1.3857289452,        1.2756891728,      -12.1973274814,       -0.0007845025,        0.0050379702,       -0.0015609547,       -0.0154457745,        0.0001333814,       -0.0007183764,        0.0013250546,        0.0002023668,       -0.0018921514
             3.25385,        0.0000000000,      292.2642450394,        0.0166777313,      335.6495663744,       -0.0192735608,      184.8618489354,        1.5261530670,        1.3619866588,      -14.2603042789,       -0.0007849675,        0.0051146553,       -0.0016645170,       -0.0152671188,        0.0001394689,       -0.0007676750,        0.0012714051,        0.0001854843,       -0.0020036866
             3.32308,        0.0000000000,      289.5605150544,        0.0165990757,      332.1038804845,       -0.0291966514,      182.6359705251,        1.6708997936,        1.4557806851,      -16.5404363463,       -0.0007860513,        0.0052089567,       -0.0017873387,       -0.0150598010,        0.0001425887,       -0.0008170194,        0.0012144067,        0.0001666090,       -0.0021219363
             3.39231,        0.0000000000,      286.7011298440,        0.0165167637,      328.2359849881,       -0.0537361650,      180.2754478293,        1.8319624565,        1.5662640377,      -19.0400627000,       -0.0007876880,        0.0053161704,       -0.0019249339,       -0.0148247295,        0.0001445923,       -0.0008680452,        0.0011543510,        0.0001458811,       -0.0022470557
             3.46154,        0.0000000000,      283.5704696486,        0.0164217214,      323.8140535006,       -0.1214780681,      177.6418487322,        2.0545083858,        1.7308394919,      -21.9118660563,       -0.0007900577,        0.0054314253,       -0.0020742939,       -0.0145460429,        0.0001500356,       -0.0009265503,        0.0010900391,        0.0001224696,       -0.0023840583
             3.53077,        0.0000000000,      279.9125834426,        0.0163168230,      318.3708923164,       -0.3459060155,      174.6030660786,        2.2754808486,        1.9830060827,      -25.1353660226,       -0.0007940957,        0.0055660874,       -0.0022494988,       -0.0142098599,        0.0001689185,       -0.0009899541,        0.0010198051,        0.0000963094,       -0.0025329832
             3.60000,        0.0000000000,      274.9440323489,        0.0161942444,      311.1117851982,       -0.5738053486,      171.0849701946,        2.4247558801,        2.3666917775,      -28.5698160426,       -0.0008025496,        0.0057236779,       -0.0024549867,       -0.0138309214,        0.0001995908,       -0.0010535028,        0.0009454637,        0.0000683362,       -0.0026924217
             3.66923,        0.0000000000,      267.5092562351,        0.0160407471,      300.6833767963,       -0.6964006833,      166.8279628446,        2.4210138632,        2.9701039082,      -32.2046914356,       -0.0008192967,        0.0059165966,       -0.0027069826,       -0.0134014388,        0.0002459380,       -0.0011138375,        0.0008665535,        0.0000384432,       -0.0028658834
             3.73846,        0.9978655657,      258.2936302433,        0.0159167898,      286.0986205685,       -2.2906506814,      160.6374837863,        2.6960909644,        4.1985376076,      -36.1187243460,       -0.0008272310,        0.0061393116,       -0.0030363058,       -0.0131111378,        0.0003292589,       -0.0011731353,        0.0007805013,        0.0000087169,       -0.0030644656
             3.80769,        4.1656079234,      248.8492686511,        0.0157923041,      268.7499280043,       -5.6724148869,      152.8026929907,        3.1061528256,        5.6251154811,      -40.2873697354,       -0.0008322722,        0.0063757413,       -0.0034139620,       -0.0127716055,        0.0004342000,       -0.0012261729,        0.0006886905,       -0.0000197544,       -0.0032840096
             3.87692,        9.8151281562,      239.5008607600,        0.0156621410,      248.6489831742,      -11.0107757016,      143.2192361169,        3.6394147513,        7.1889363477,      -44.7330028249,       -0.0008355457,        0.0066250061,       -0.0038392865,       -0.0123429934,        0.0005599804,       -0.0012710954,        0.0005909282,       -0.0000468746,       -0.0035259066
             3.94615,       16.6405270475,      229.7934254994,        0.0155118559,      225.3421519495,      -17.8882474033,      130.5132474699,        4.3536662359,        8.5731869037,      -49.7975253290,       -0.0008539657,        0.0069166601,       -0.0043321397,       -0.0115507873,        0.0007109638,       -0.0012831767,        0.0004872891,       -0.0000798115,       -0.0038135137
             4.01538,       24.6294097678,      220.0877560859,        0.0153838820,      199.1203074334,      -26.0556892375,      116.1644439289,        5.2047641576,       10.0557388159,      -55.2200522114,       -0.0008726669,        0.0072308615,       -0.0048772025,       -0.0106710846,        0.0008717046,       -0.0012689466,        0.0003819892,       -0.0001182870,       -0.0041316141
             4.08462,       33.9004597114,      210.6688845083,        0.0152813323,      169.8040184404,      -35.5689825396,      100.2586647112,        6.2194554847,       11.6599964088,      -60.8976729583,       -0.0008917710,        0.0075669420,       -0.0054744504,       -0.0097230246,        0.0010491307,       -0.0012234728,        0.0002758934,       -0.0001629613,       -0.0044810185
             4.15385,       45.6902545730,      201.0814474781,        0.0152315189,      134.8021983832,      -47.4736080865,       82.1395839935,        7.5981708443,       13.5479573495,      -66.6113363852,       -0.0009119761,        0.0079361013,       -0.0061563664,       -0.0087342916,        0.0012791227,       -0.0011091232,        0.0001716842,       -0.0002201298,       -0.0048842458
             4.22308,       60.1690170178,      191.8661117236,        0.0152771095,       97.3001508851,      -62.0362018562,       62.4464001002,        8.0111941011,       15.8190373852,      -70.2850234994,       -0.0009367447,        0.0083524312,       -0.0069153624,       -0.0074379262,        0.0016302150,       -0.0008068632,        0.0000748322,       -0.0002903138,       -0.0053415401
             4.29231,       76.9786355638,      182.6126307137,        0.0153857897,       58.9210988347,      -78.7985680435,       41.7171831724,        8.6102630290,       18.2028624073,      -71.2684282217,       -0.0009619055,        0.0087706510,       -0.0076969157,       -0.0060250488,        0.0020666037,       -0.0003325380,       -0.0000009262,       -0.0003719471,       -0.0058450232
             4.36154,       96.9416697728,      171.5408326166,        0.0155595450,       20.6899166660,      -98.4292302752,       19.9259824169,       10.5191494641,       20.5123680349,      -67.6586344430,       -0.0009839116,        0.0091510956,       -0.0084632158,       -0.0046098275,        0.0025980411,        0.0003840685,       -0.0000329273,       -0.0004692429,       -0.0064102941
             4.43077,      120.6608500597,      156.7961449547,        0.0141996706,        2.1419434336,     -116.2300013305,        5.1324436846,       10.0520679686,       17.4044033689,      -54.7671049756,       -0.0009984596,        0.0080947363,       -0.0076541820,       -0.0041913610,        0.0025400969,        0.0003230680,        0.0000021456,       -0.0005861704,       -0.0070186726
             4.50000,      143.3919738127,      156.3578486380,        0.0121111781,        5.4926704014,     -135.0927540439,       -3.2948410523,        8.3434863391,       13.0239477337,      -41.3278759754,       -0.0010151207,        0.0059543369,       -0.0056197025,       -0.0040140623,        0.0022629746,       -0.0003105592,        0.0000076580,       -0.0007100184,       -0.0074859660
