             xPos,                zPres,               zSeqv,               zEeqv,               zSx,                 zSy,                 zSz,                 zSxy,                zSyz,                zSxz,                zEx,                 zEy,                 zEz,                 zExy,                zEyz,                zExz,                zUx,                 zUy,                 zUz     
             1.98462,        0.0000000000,      281.8365574848,        0.0165078268,      320.0056922803,       -0.3133725074,      169.9078723838,        2.1741177798,        1.8392321715,      -28.0062548980,       -0.0008008265,        0.0057093792,       -0.0024015637,       -0.0144432419,        0.0001317232,       -0.0009601168,        0.0010232358,        0.0002261276,       -0.0023949231
             2.03077,        0.0000000000,      279.6360463680,        0.0164556241,      316.4146825980,       -0.5230974954,      167.8835461230,        2.3196298506,        1.9790668254,      -30.1800153674,       -0.0008034980,        0.0058227612,       -0.0025421011,       -0.0142119590,        0.0001452893,       -0.0010076989,        0.0009774678,        0.0002012316,       -0.0025040104
             2.07692,        0.0000000000,      274.8270531427,        0.0163502365,      309.9074019164,       -0.3984705937,      165.4737405884,        2.3507755217,        2.1627421049,      -32.4915096822,       -0.0008081423,        0.0059478170,       -0.0027075344,       -0.0139235209,        0.0001722784,       -0.0010464080,        0.0009257514,        0.0001731075,       -0.0026279864
             2.12308,        0.0000000000,      270.1165692331,        0.0162448490,      303.4001212347,       -0.2738436920,      163.0639350538,        2.3819211927,        2.3464173844,      -34.8030039971,       -0.0008127866,        0.0060728729,       -0.0028729676,       -0.0136350827,        0.0001992675,       -0.0010851171,        0.0008740350,        0.0001449834,       -0.0027519624
             2.16923,        0.0000000000,      263.7774051367,        0.0161613044,      294.5103844153,       -0.3593175256,      160.0674046373,        2.4665702000,        2.6982793875,      -37.2313974284,       -0.0008172430,        0.0062292235,       -0.0030861629,       -0.0134431157,        0.0002424783,       -0.0011165011,        0.0008195758,        0.0001143053,       -0.0028909340
             2.21538,        0.0000000000,      257.1599792414,        0.0160832206,      285.0250335615,       -0.4973165429,      156.9241930003,        2.5645950414,        3.0921880715,      -39.6890156389,       -0.0008216524,        0.0063933977,       -0.0033112988,       -0.0132752665,        0.0002897446,       -0.0011460539,        0.0007644308,        0.0000829888,       -0.0030336545
             2.26154,        0.3880724203,      249.8720835299,        0.0160016503,      273.8515248648,       -1.1627504124,      152.6640144728,        2.7153459823,        3.9852236586,      -42.3293588320,       -0.0008286498,        0.0065785311,       -0.0035718701,       -0.0130666065,        0.0003662566,       -0.0011698580,        0.0007062747,        0.0000506144,       -0.0031925017
             2.30769,        1.0348597873,      242.2716466340,        0.0159177556,      261.5525776062,       -2.1798075167,      147.6591913515,        2.9012476562,        5.2110105144,      -45.0915186801,       -0.0008373725,        0.0067776373,       -0.0038560651,       -0.0128307395,        0.0004622659,       -0.0011898297,        0.0006461113,        0.0000175348,       -0.0033620999
             2.35385,        3.3714045232,      235.1431261732,        0.0158214444,      247.7465871772,       -4.7621411902,      141.4238726193,        3.1912156480,        6.5012194110,      -48.0179708437,       -0.0008507584,        0.0069657597,       -0.0041466456,       -0.0124890497,        0.0005606941,       -0.0012045650,        0.0005842056,       -0.0000139147,       -0.0035433700
             2.40000,        8.2425853122,      228.6543870419,        0.0157065084,      231.6800319928,       -9.6923897177,      133.3428104705,        3.6372831164,        7.8880613687,      -51.1908614802,       -0.0008711390,        0.0071374064,       -0.0044468044,       -0.0119886260,        0.0006627506,       -0.0012114458,        0.0005196866,       -0.0000429191,       -0.0037421478
             2.44615,       13.3953362378,      222.1220206928,        0.0155979253,      214.6683996548,      -14.8952973974,      124.7453645186,        4.1226236858,        9.1981567734,      -54.4389777011,       -0.0008889792,        0.0073194705,       -0.0047688006,       -0.0114941511,        0.0007624680,       -0.0012117262,        0.0004547717,       -0.0000729742,       -0.0039475831
             2.49231,       19.6743677096,      214.3067404774,        0.0155147538,      193.8764587030,      -21.1888416858,      114.0823833539,        4.7650566591,       10.2012659664,      -57.9879962591,       -0.0008966579,        0.0075432045,       -0.0051781463,       -0.0110234715,        0.0008528289,       -0.0011856049,        0.0003882732,       -0.0001072316,       -0.0041796480
             2.53846,       25.9533991814,      207.2016991911,        0.0154315822,      173.0845177511,      -27.4823859743,      103.4194021892,        5.4074896324,       11.2043751594,      -61.5370148170,       -0.0009043365,        0.0077669384,       -0.0055874920,       -0.0105527918,        0.0009431899,       -0.0011594836,        0.0003217748,       -0.0001414890,       -0.0044117128
             2.58462,       34.0347445228,      200.3887780096,        0.0153954004,      149.4531184048,      -35.5345193883,       91.2185080523,        6.0598475025,       12.2838242283,      -65.2017563985,       -0.0009147170,        0.0080356571,       -0.0060705394,       -0.0097751860,        0.0011169613,       -0.0011071367,        0.0002542649,       -0.0001861997,       -0.0046943578
             2.63077,       42.1160898642,      194.5751510861,        0.0153592186,      125.8217190585,      -43.5866528023,       79.0176139155,        6.7122053726,       13.3632732972,      -68.8664979801,       -0.0009250975,        0.0083043757,       -0.0065535868,       -0.0089975801,        0.0012907327,       -0.0010547899,        0.0001867550,       -0.0002309105,       -0.0049770028
             2.67692,       51.8331515572,      189.0371487183,        0.0154115468,      102.0398017190,      -53.3370097313,       65.4989128178,        6.8109782605,       14.5752949826,      -71.0843966863,       -0.0009403360,        0.0085898948,       -0.0070647909,       -0.0079326606,        0.0015273064,       -0.0008061371,        0.0001264675,       -0.0002842863,       -0.0052998517
             2.72308,       61.9591423381,      184.0586783506,        0.0154860025,       78.2202548814,      -63.5119225390,       51.6507599799,        6.7713549029,       15.8204598221,      -72.9405846737,       -0.0009567889,        0.0088796139,       -0.0075830341,       -0.0067959126,        0.0017795806,       -0.0005084079,        0.0000679855,       -0.0003398284,       -0.0056327516
             2.76923,       73.7310900255,      177.6608378003,        0.0155849296,       53.7898164030,      -75.0975990548,       37.5659185125,        7.4474752740,       16.9088239789,      -72.4686810075,       -0.0009731426,        0.0091378419,       -0.0080814495,       -0.0058380943,        0.0020772134,       -0.0001171392,        0.0000384007,       -0.0004049428,       -0.0060001813
             2.81538,       86.6003423171,      170.3971034983,        0.0157001710,       28.9521168307,      -87.6237847093,       23.3232846254,        8.6007581308,       17.8926543473,      -70.4447162389,       -0.0009894300,        0.0093750757,       -0.0085666464,       -0.0049995625,        0.0024050853,        0.0003364892,        0.0000280807,       -0.0004764388,       -0.0063906310
             2.86154,      100.3572909615,      161.6527318681,        0.0152936462,       10.1866170845,      -99.4158928953,       11.5133596757,        9.0247134995,       17.2821083247,      -65.3997217047,       -0.0010040637,        0.0091453305,       -0.0085392097,       -0.0044131837,        0.0025366413,        0.0005381910,        0.0000352211,       -0.0005535880,       -0.0067923191
             2.90769,      115.4457841353,      150.7664962285,        0.0141044720,        0.5294170774,     -110.1068848785,        3.3524981324,        8.3546776359,       14.2799977157,      -55.8231825220,       -0.0010162169,        0.0082151167,       -0.0077428227,       -0.0042050346,        0.0023737237,        0.0003620029,        0.0000685523,       -0.0006392170,       -0.0072108649
             2.95385,      129.8302362615,      144.8325379076,        0.0127747892,       -3.3136403077,     -121.4335752200,       -3.2483457252,        7.5960323889,       11.2220287339,      -46.4238704665,       -0.0010288950,        0.0070180473,       -0.0066445512,       -0.0040306517,        0.0021737634,        0.0000518685,        0.0000888751,       -0.0007238396,       -0.0075794075
             3.00000,      141.3985241977,      157.8416393411,        0.0108830721,       16.0998727954,     -135.3030589947,       -3.6091188394,        6.4829496081,        7.9406262607,      -37.7334669195,       -0.0010436725,        0.0047535557,       -0.0043387414,       -0.0039913341,        0.0018256320,       -0.0007940509,        0.0000571643,       -0.0008044363,       -0.0077479370
